DEPTH,CALI,DT,GR_CAL,HDRA,PEFZ,RHOZ,RLA3,RLA5,RXOZ,SP,TENS,TNPH
1156.2588,317.3529,304.9195,87.6661,11.4,3.6668,2462.47,3.6068,3.7616,2.8412,-457.9375,1276.6357,0.31698
1156.4112,315.3951,303.0291,84.2407,4.6,3.5817,2443.8901,2.6788,2.7538,2.6874,-458.0739,1224.6996,0.31385
1156.5636,315.9547,312.8012,81.9463,3.72,3.5876,2427.05,2.6458,2.7204,2.5998,-458.3523,1202.02,0.31546
1156.716,318.1919,315.4284,81.6183,3.59,3.72,2409.98,2.6709,2.7483,2.2037,-458.7159,1208.3699,0.33991
1156.8684,318.4716,314.1148,82.3394,5.44,3.9418,2402.6599,2.3587,2.424,1.9935,-458.875,1165.506,0.33316
1157.0208,317.6326,315.108,84.9617,14.07,4.1132,2412.79,2.4663,2.5351,2.0032,-458.8068,1129.4448,0.33886
1157.1732,317.9122,316.8702,86.6005,13.97,4.0913,2414.2302,2.5548,2.6203,2.1937,-458.6875,1194.7627,0.34632
1157.3256,317.3529,318.6964,89.9765,11.58,3.9952,2406.3999,2.5403,2.5999,2.4804,-458.5796,1243.9773,0.36522
1157.478,317.0733,319.3372,92.4345,5.86,3.9889,2392.8599,2.4674,2.5184,2.1997,-458.7046,1235.1322,0.35039
1157.6304,315.1157,319.946,93.3033,23.26,4.0697,2421.1099,2.512,2.5581,2.1588,-458.6313,1177.9792,0.3423
1157.7828,314.2765,320.9072,90.0257,25.56,4.0269,2435.55,2.5267,2.5747,2.0604,-458.5568,1180.2471,0.34767
1157.9352,319.0309,321.5159,85.2732,22.54,3.847,2439.77,2.507,2.5578,2.2045,-458.5852,1222.2043,0.32438
1158.0876,320.7088,318.8246,86.0434,5.75,3.7003,2416.3201,2.5612,2.6189,2.2646,-458.825,1244.8838,0.32392
1158.24,319.8698,316.5818,84.3226,14.03,3.6983,2437.3,2.5478,2.602,2.3092,-458.9375,1174.1237,0.32021
1158.3924,316.2343,316.8702,85.47,23.59,3.7352,2469.9099,2.5595,2.6156,2.38,-458.8068,1182.2885,0.31436
1158.5448,315.9547,318.2159,82.6837,23.72,3.669,2483.2002,2.5593,2.6179,2.3585,-458.5063,1186.144,0.3104
1158.6972,315.675,320.2023,82.5033,15.11,3.5064,2476.7302,2.4771,2.5374,2.2814,-458.4375,1183.1962,0.31052
1158.8496,316.2343,320.7149,83.3224,7.22,3.345,2461.02,2.5475,2.6207,2.2969,-458.5171,1164.3711,0.31653
1159.002,318.1919,320.1382,82.8309,8.18,3.2773,2465.04,2.5215,2.5902,2.2484,-458.6023,1177.9792,0.30809
1159.1544,319.0309,319.5935,83.5521,8.27,3.2677,2463.0698,2.4927,2.5593,2.3809,-458.5938,1193.4014,0.28325
1159.3068,318.4716,317.8314,82.0773,5.19,3.3392,2444.6399,2.5402,2.6127,2.2605,-458.6875,1163.9183,0.27948
1159.4592,319.3105,318.6003,83.8801,3.36,3.4852,2425.01,2.5673,2.6398,2.2236,-458.8466,1143.9606,0.28979
1159.6116,319.0309,321.9004,84.9617,3.06,3.66,2413.8201,2.5981,2.6813,2.2522,-458.95,1184.7828,0.32635
1159.764,319.8698,321.1955,86.4367,3.57,3.716,2414.5,2.6384,2.7211,2.339,-459.0114,1227.875,0.34928
1159.9164,319.0309,319.8178,81.3727,2.45,3.7095,2407.48,2.5671,2.6448,2.3063,-459.0114,1213.8131,0.34984
1160.0688,319.8698,319.5935,81.1432,0.62,3.6474,2397.3701,2.4212,2.4845,1.9949,-459.1688,1174.3511,0.3381
1160.2212,319.8698,319.177,81.7986,1.53,3.6705,2397.0498,2.4579,2.5124,1.8704,-459.4489,1183.8762,0.32017
1160.3736,319.5901,321.2275,93.9102,4.25,3.6383,2413.0701,2.5525,2.607,1.8996,-459.5625,1243.9773,0.31668
1160.526,319.0309,322.6053,89.8129,5.0,3.5594,2423.98,2.5828,2.6346,2.183,-459.2563,1232.1832,0.33047
1160.6784,318.1919,320.4586,87.1904,3.92,3.4635,2424.8501,2.5076,2.5596,2.2568,-458.8523,1165.7324,0.3442
1160.8308,316.514,318.8246,78.6842,1.05,3.5611,2412.02,2.4546,2.5072,2.3118,-458.7188,1102.2296,0.3324
1160.9832,318.4716,318.8887,85.8957,-1.07,3.7417,2390.46,2.4855,2.5379,2.4088,-458.7841,1177.9792,0.33238
1161.1356,318.7512,319.7537,83.6507,-0.14,3.9214,2382.71,2.3854,2.4447,2.3086,-458.9489,1233.9984,0.31672
1161.288,316.2343,320.6508,86.0927,1.44,3.9781,2390.72,2.2721,2.3266,2.1433,-458.95,1243.75,0.31899
1161.4404,315.675,282.9404,78.3404,3.13,3.9924,2429.4299,2.4549,2.5165,2.2762,-458.9148,1174.8038,0.29942
1161.5928,313.9968,265.6391,76.8161,2.48,3.9769,2468.5901,3.5594,3.6776,3.3929,-459.1063,1117.6519,0.2806
1161.7452,317.6326,292.8726,70.4077,3.05,3.931,2489.98,3.833,3.9622,4.7572,-459.3921,1174.8038,0.26439
1161.8976,316.514,307.8991,75.046,3.74,3.9476,2469.53,2.8655,2.9305,3.8019,-459.4875,1227.4211,0.29045
1162.05,316.514,323.1179,78.6517,7.11,4.0369,2442.1401,2.419,2.4646,2.5289,-459.5625,1235.8124,0.30614
1162.2024,316.7936,328.9811,87.1251,11.57,4.1512,2431.21,2.3598,2.4054,2.2548,-459.8011,1195.2155,0.34715
1162.3548,316.7936,325.0082,89.0919,13.83,4.2234,2443.52,2.4193,2.4663,2.3683,-459.7159,1149.4027,0.33213
1162.5072,319.8698,320.01,90.2552,15.67,4.2035,2459.5598,2.3995,2.4459,2.3214,-459.4,1135.3418,0.31446
1162.6596,320.9887,317.7673,87.535,13.5,4.0665,2462.5498,2.5301,2.5781,2.4647,-459.0739,1173.4436,0.28781
1162.812,319.5901,319.2731,87.4201,11.35,3.8253,2459.9299,2.547,2.5791,2.5348,-458.8875,1214.7206,0.28867
1162.9644,318.7512,324.1111,88.2234,5.5,3.5779,2445.8201,2.5104,2.5369,2.6385,-458.9829,1238.9878,0.30914
1163.1168,318.4716,326.7063,85.273,1.45,3.4268,2435.05,2.4968,2.5197,2.5755,-459.15,1213.1329,0.34087
1163.2692,318.1919,324.5276,82.9292,-1.65,3.4027,2425.4302,2.5309,2.5708,2.5005,-459.3182,1160.2892,0.33748
1163.4216,317.6326,319.6576,83.4209,-4.17,3.4235,2412.99,2.5772,2.6237,2.4872,-459.4312,1082.2717,0.3608
1163.574,316.514,318.4722,82.6013,-2.64,3.4912,2414.04,2.5977,2.6457,2.4525,-459.3068,1159.609,0.35105
1163.7264,316.514,322.7975,84.7647,11.24,3.5657,2439.28,2.4719,2.5105,2.3884,-459.2557,1314.9639,0.37325
1163.8788,315.675,326.2898,85.7481,14.79,3.6,2452.05,2.4452,2.4821,2.3816,-459.05,1337.417,0.34931
1164.0312,317.0733,327.2189,91.3206,13.76,3.5322,2452.0701,2.4302,2.4638,2.3799,-458.7727,1273.6877,0.35068
1164.1836,316.7936,325.6169,89.5179,4.26,3.3983,2440.53,2.4392,2.4777,2.3783,-458.5284,1209.5037,0.35891
1164.336,318.1919,322.9577,88.0429,5.93,3.2866,2449.76,2.548,2.5947,2.3787,-458.5438,1199.7523,0.34197
1164.4884,318.1919,321.612,84.2733,7.47,3.2116,2456.45,2.5752,2.6234,2.466,-458.8239,1190.2261,0.3323
1164.6408,319.3105,322.7654,83.5849,4.48,3.219,2439.99,2.5044,2.5529,2.4331,-459.0114,1195.6693,0.32186
1164.7932,319.8698,326.0014,83.5851,1.51,3.327,2418.52,2.4313,2.4722,2.407,-459.1125,1163.0109,0.33748
1164.9456,319.3105,326.8344,84.6669,0.45,3.5003,2407.51,2.4591,2.5058,2.3666,-459.125,1136.7021,0.33545
1165.098,317.9122,323.5023,86.4697,1.75,3.6868,2412.3198,2.5736,2.6349,2.5115,-459.1125,1164.1447,0.32894
1165.2504,319.5901,319.8178,87.4695,1.56,3.8615,2411.5,2.7807,2.8672,2.6859,-459.1932,1201.5663,0.34621
1165.4028,320.1495,317.4149,86.5515,1.11,4.011,2399.9199,2.6161,2.6993,2.5212,-459.2898,1209.9575,0.37224
1165.5552,318.1919,318.2479,87.4202,11.15,4.1915,2399.96,2.5467,2.6249,2.3706,-459.5171,1177.0728,0.36463
1165.7076,317.0733,320.8751,88.0592,23.75,4.3502,2412.4199,2.477,2.5473,2.1224,-459.5938,1171.1758,0.33892
1165.86,316.2343,322.2849,91.6813,31.8,4.4036,2441.54,2.3612,2.4204,2.1087,-459.7954,1201.5663,0.31911
1166.0124,315.1157,324.2713,90.8127,24.62,4.2123,2455.6401,2.5178,2.5867,2.1073,-459.75,1213.3593,0.34278
1166.1648,317.6326,321.3237,89.3374,13.53,3.8437,2459.78,2.6553,2.7258,2.3867,-459.6364,1172.0833,0.35203
1166.3172,316.514,314.7235,83.4209,7.4,3.5422,2453.9102,2.834,2.9118,2.6459,-459.6437,1168.0002,0.34266
1166.4696,317.0733,316.6139,83.9293,3.57,3.4451,2436.8899,2.5524,2.6077,2.6814,-459.6704,1179.3405,0.31907
1166.622,318.4716,322.4771,83.2742,5.71,3.5241,2436.8101,2.4274,2.4738,2.425,-460.6023,1190.4534,0.31325
1166.7744,317.9122,324.2072,87.699,8.19,3.5861,2439.73,2.4252,2.4701,2.3119,-473.6364,1187.0516,0.33357
1166.9268,319.8698,323.8228,88.7801,9.03,3.5568,2443.45,2.4818,2.5357,2.2831,-460.3807,1165.506,0.34466
1167.0792,319.5901,322.8616,87.141,6.02,3.498,2434.3501,2.5292,2.5865,2.3946,-460.0341,1182.7423,0.36881
1167.2316,317.0733,321.9324,86.4858,5.99,3.5369,2431.6699,2.4818,2.5403,2.356,-459.8125,1194.7627,0.38621
1167.384,317.3529,323.5985,88.469,8.91,3.612,2441.02,2.4306,2.4845,2.4201,-459.7813,1174.1237,0.37349
1167.5364,317.0733,326.1937,87.6494,8.88,3.5834,2445.4099,2.4435,2.494,2.3902,-459.7784,1186.5979,0.38296
1167.6888,317.3529,326.5461,87.4856,6.07,3.4491,2442.3298,2.4509,2.5013,2.4893,-459.6477,1188.8657,0.36447
1167.8412,318.1919,325.649,82.6016,2.61,3.3152,2432.48,2.5806,2.6363,2.4481,-459.6989,1172.7634,0.37215
1167.9936,317.9122,322.6373,85.5519,2.49,3.2336,2434.28,2.6464,2.7126,2.4758,-459.8188,1175.7114,0.35762
1168.146,317.6326,321.4518,83.4212,0.85,3.1813,2432.48,2.6658,2.7365,2.508,-459.8807,1149.6301,0.34392
1168.2984,319.0309,324.0791,86.1419,1.81,3.1413,2440.9102,2.4879,2.5468,2.4498,-459.8977,1166.1862,0.32899
1168.4508,319.3105,325.681,88.1086,2.48,3.1209,2447.6299,2.5189,2.5782,2.4743,-459.9204,1162.1033,0.35515
1168.6032,320.4294,325.5529,89.5838,0.67,3.1205,2444.3,2.5489,2.611,2.4908,-460.0341,1175.7114,0.33563
1168.7556,318.1919,326.45,85.2567,-1.62,3.127,2436.4199,2.4981,2.558,2.5095,-460.2159,1172.0833,0.34517
1168.908,319.8698,324.6558,83.9454,-2.04,3.1598,2430.9399,2.6339,2.7037,2.5357,-460.1437,1179.3405,0.33043
1169.0604,319.5901,314.9158,84.2729,0.17,3.1942,2433.0801,3.0086,3.1013,2.8131,-460.0966,1161.1967,0.33329
1169.2128,319.3105,311.5196,89.8125,0.55,3.203,2430.03,2.8322,2.9087,2.7269,-460.25,1154.3921,0.32486
1169.3652,317.6326,319.3372,85.1091,-2.05,3.1723,2418.46,2.5944,2.6568,2.6268,-460.325,1139.8776,0.3164
1169.5176,319.8698,323.8548,86.748,-4.01,3.1265,2412.71,2.5594,2.6194,2.3612,-460.4829,1142.8256,0.31578
1169.67,319.0309,325.4247,85.7646,-3.84,3.1069,2415.8599,2.521,2.58,2.459,-460.7046,1177.2991,0.31765
1169.8224,318.1919,326.0014,88.9931,-0.55,3.1237,2429.8899,2.4938,2.5517,2.3914,-460.9937,1185.2366,0.32814
1169.9748,317.9122,323.5985,87.6491,2.92,3.1364,2443.75,2.5245,2.5891,2.4177,-461.3068,1174.1237,0.35681
1170.1272,317.6326,322.0926,83.2242,3.23,3.1083,2446.3899,2.6143,2.6771,2.4537,-461.4438,1157.5676,0.34523
1170.2796,318.7512,323.6625,82.3392,0.84,3.1031,2434.4202,2.6013,2.6634,2.4741,-461.5114,1152.1243,0.32611
1170.432,319.5901,325.649,84.8302,-1.58,3.1195,2420.3,2.5171,2.5685,2.4739,-461.1534,1205.1945,0.3171
1170.5844,317.0733,326.9626,87.7805,-1.53,3.1492,2421.0601,2.562,2.6162,2.4221,-460.95,1192.7212,0.33237
1170.7368,316.7936,326.6102,87.6003,2.0,3.1754,2441.5,2.7055,2.7762,2.6406,-460.9602,1161.8768,0.2979
1170.8892,318.7512,318.4401,83.3394,6.57,3.2018,2464.0801,2.9735,3.0729,2.9402,-461.0688,1195.6693,0.2888
1171.0416,318.7512,312.6089,81.7001,10.39,3.2472,2469.8601,2.8533,2.9411,2.8431,-461.2557,1206.1021,0.29432
1171.194,318.7512,319.8819,82.4374,12.16,3.2528,2462.1101,2.5887,2.6589,2.5961,-461.2437,1158.0214,0.32233
1171.3464,318.7512,327.5714,83.3061,9.85,3.2071,2448.51,2.4867,2.5493,2.3618,-461.2784,1153.9395,0.34353
1171.4988,319.3105,326.482,82.4869,8.51,3.1667,2446.97,2.5159,2.5773,2.4053,-461.4148,1175.2576,0.3529
1171.6512,318.1919,322.6693,77.2424,5.21,3.1448,2442.95,2.5814,2.6437,2.4425,-461.6938,1195.2155,0.35793
1171.8036,320.4294,321.612,76.2096,3.32,3.1736,2437.26,2.6744,2.7376,2.4792,-461.8579,1168.2267,0.34586
1171.956,318.4716,323.1179,81.1755,2.66,3.1787,2436.04,2.5888,2.6417,2.5447,-461.7273,1161.6505,0.33296
1172.1084,318.7512,325.8733,86.42,3.39,3.1546,2439.3101,2.452,2.4904,2.5154,-461.6875,1181.1547,0.33692
1172.2608,319.8698,326.9947,87.4528,4.0,3.1193,2444.1299,2.4321,2.4666,2.4827,-461.4375,1183.1962,0.32842
1172.4132,319.0309,325.5849,86.4205,1.09,3.1442,2433.9099,2.4624,2.5008,2.5195,-461.4875,1171.1758,0.31923
1172.5656,318.1919,322.7014,86.2567,-1.17,3.1793,2427.55,2.654,2.7,2.6062,-461.5568,1164.3711,0.32345
1172.718,318.7512,319.9139,85.8961,-1.16,3.1836,2432.8799,2.7065,2.7548,2.607,-461.5063,1149.8564,0.30683
1172.8704,318.1919,321.9644,81.143,0.08,3.1643,2443.9299,2.5583,2.6008,2.5401,-461.75,1163.4646,0.32059
1173.0228,318.1919,327.0587,77.8652,0.71,3.1592,2449.75,2.4396,2.4761,2.4103,-462.0625,1183.4225,0.33621
1173.1752,317.3529,328.0199,79.8156,1.09,3.1519,2451.4202,2.4078,2.4434,2.4527,-462.2159,1175.9377,0.35827
1173.3276,318.1919,325.8412,81.9951,2.18,3.1312,2456.74,2.4656,2.5033,2.5642,-462.1704,1163.9183,0.3407
1173.48,320.9887,321.1955,84.6175,2.64,3.1464,2459.3899,2.5853,2.6304,2.8117,-462.0688,1172.0833,0.31824
1173.6324,321.8276,316.6459,82.1261,1.82,3.2112,2454.4402,2.6358,2.6813,2.828,-462.0398,1171.8558,0.31159
1173.7848,321.8276,321.7722,84.2077,0.86,3.2876,2445.98,2.4059,2.4247,2.7224,-461.9188,1180.7008,0.32628
1173.9372,326.582,330.1986,92.042,-0.91,3.346,2434.9001,2.372,2.3761,2.5598,-461.8693,1177.7528,0.35604
1174.0896,326.0227,331.5763,95.3525,-0.63,3.3737,2433.8801,2.3532,2.3559,2.5676,-461.9148,1173.4436,0.36659
1174.242,324.3445,329.8782,91.2883,0.05,3.4014,2440.3801,2.3855,2.3928,2.5532,-461.9375,1187.5044,0.34841
1174.3944,326.582,326.482,83.7816,2.15,3.4193,2459.8899,2.435,2.443,2.596,-461.8977,1169.588,0.34852
1174.5468,326.582,323.7266,81.0122,3.12,3.427,2462.8,2.487,2.5028,2.6486,-461.9,1150.3103,0.35329
1174.6992,321.2681,323.6305,84.0932,2.03,3.4165,2449.8799,2.429,2.4459,2.6601,-461.8182,1167.5465,0.371
1174.8516,320.9887,324.9762,86.3713,3.89,3.373,2455.0801,2.42,2.4383,2.5985,-461.6023,1160.5166,0.37973
1175.004,318.1919,320.2984,84.0603,3.56,3.404,2472.4299,2.7608,2.7939,2.9593,-461.6187,1155.7534,0.35427
1175.1564,316.7936,295.1154,77.5537,10.47,3.4687,2512.79,3.7812,3.8832,3.9955,-461.6477,1167.0928,0.27655
1175.3088,314.8358,267.5935,77.5703,10.36,3.4763,2515.01,3.8118,3.9325,4.2408,-461.5909,1182.9686,0.24145
1175.4612,316.7936,288.3871,85.4375,8.37,3.3667,2498.26,2.6735,2.7229,3.3685,-461.4489,1182.9686,0.26723
1175.6136,318.1919,322.3169,89.764,1.44,3.1736,2471.4202,2.4206,2.4523,2.5896,-461.3523,1163.0109,0.31323
1175.766,317.3529,326.7063,86.6498,-0.5,3.0852,2457.7898,2.3892,2.4147,2.4613,-461.4773,1160.743,0.35087
1175.9184,319.5901,325.6169,83.7978,0.48,3.1,2453.4399,2.4102,2.4309,2.405,-461.6125,1184.7828,0.32211
1176.0708,320.9887,326.6102,91.5499,1.71,3.1435,2449.6702,2.3412,2.3593,2.4764,-461.5682,1172.7634,0.33181
1176.2232,320.9887,330.5831,90.4031,0.71,3.2017,2437.6699,2.3082,2.3257,2.4715,-461.6477,1166.64,0.34163
1176.3756,322.6666,336.3822,92.1074,-1.22,3.2212,2424.7798,2.2238,2.2291,2.3927,-461.6136,1187.0516,0.37005
1176.528,322.9463,341.2202,87.1907,-2.96,3.2605,2412.3599,2.1876,2.1924,2.2932,-461.6421,1196.8032,0.37154
1176.6804,322.1073,341.1241,92.1564,0.99,3.2495,2425.3398,2.2229,2.2341,2.1975,-461.6875,1213.3593,0.3428
1176.8328,318.1919,338.1764,90.5178,3.32,3.2156,2435.95,2.3134,2.3271,2.203,-461.675,1201.5663,0.34876
1176.9852,317.9122,335.2608,91.9928,3.47,3.1779,2439.02,2.4234,2.443,2.3328,-461.6302,1160.0629,0.34274
1177.1376,318.4716,327.251,87.3546,-2.26,3.17,2419.22,2.7476,2.7862,2.5284,-461.6375,1180.7008,0.34031
1177.29,318.1919,321.2596,84.0438,-2.99,3.1638,2418.48,2.7555,2.7945,2.6198,-461.6932,1178.8868,0.34254
1177.4424,318.4716,322.7014,83.2243,-2.3,3.168,2420.29,2.6547,2.6877,2.5266,-461.6818,1170.2681,0.3407
1177.5948,317.6326,326.2257,91.091,0.58,3.1607,2426.5698,2.4813,2.52,2.4599,-461.5909,1162.1033,0.36544
1177.7472,317.6326,331.2238,92.2712,1.82,3.1976,2422.1101,2.3762,2.4209,2.3953,-461.6704,1148.0424,0.35298
1177.8996,318.1919,334.588,93.4185,3.54,3.2335,2424.1299,2.2987,2.3474,2.357,-461.8977,1177.0728,0.35423
1178.052,316.2343,336.7987,92.7633,9.13,3.2527,2441.2,2.2133,2.2677,2.2714,-462.0187,1189.3196,0.34961
1178.2044,318.1919,339.3619,97.3519,10.95,3.2322,2456.5798,2.1516,2.2067,2.3017,-462.0966,1162.557,0.38269
1178.3568,318.1919,341.092,100.7936,10.89,3.1974,2465.6501,2.1865,2.2395,2.2802,-462.25,1151.6716,0.38882
1178.5092,318.1919,340.3551,100.4657,3.44,3.153,2464.26,2.23,2.2785,2.3064,-462.4546,1151.2178,0.39899
1178.6616,318.1919,334.2035,98.4992,1.98,3.113,2466.8601,2.3753,2.4223,2.4506,-462.7614,1159.3817,0.38488
1178.814,318.1919,326.4179,92.9271,0.76,3.0683,2462.5298,2.6634,2.7218,2.5581,-462.8813,1184.33,0.36823
1178.9664,317.6326,324.1752,90.8618,1.49,3.0627,2449.6702,2.5032,2.5567,2.6148,-463.0114,1158.0214,0.36343
1179.1188,318.7512,329.4937,90.3702,0.11,3.0525,2441.9602,2.3558,2.4095,2.4672,-463.0739,1147.5886,0.36098
1179.2712,318.1919,335.5492,94.4672,0.89,3.0738,2449.3501,2.2176,2.2653,2.4297,-463.4546,1155.0732,0.38136
1179.4236,319.3105,339.9066,96.9912,1.69,3.0736,2459.5999,2.0568,2.105,2.3667,-464.1563,1164.3711,0.39829
1179.576,318.1919,343.9115,96.8271,1.92,3.1159,2459.8601,1.9219,1.9638,2.2573,-464.4943,1194.9891,0.40042
1179.7284,318.7512,347.0513,97.319,1.23,3.1402,2454.6499,1.8788,1.9151,2.1763,-464.0739,1187.9583,0.39717
1179.8808,319.3105,346.9873,94.2378,2.7,3.2132,2456.7102,2.0016,2.0379,2.2263,-463.4813,1160.2892,0.39032
1180.0332,318.4716,337.9201,95.9589,3.41,3.2759,2462.3401,2.2061,2.2392,2.4043,-463.0966,1155.2998,0.39689
1180.1856,318.7512,327.5073,87.6001,4.23,3.3715,2467.1399,2.5962,2.6447,2.4544,-462.3636,1163.9183,0.35778
1180.338,318.1919,328.4364,83.6507,1.57,3.4041,2456.8401,2.1719,2.2027,2.3447,-461.5,1167.3202,0.36073
1180.4904,317.6326,338.5929,81.2742,0.47,3.3771,2455.9099,2.0344,2.063,2.1653,-461.0454,1159.3817,0.37779
1180.6428,317.9122,345.7377,84.8799,-2.88,3.3432,2456.3701,1.9976,2.0343,2.105,-461.275,1159.1553,0.3917
1180.7952,319.0309,344.8727,92.4516,-0.83,3.3699,2488.49,1.9791,2.0197,2.2242,-461.3068,1186.5979,0.38457
1180.9476,317.9122,338.5929,93.5986,2.01,3.4847,2515.52,1.924,1.9709,1.2421,-461.2671,1197.0306,0.37597
1181.1,317.6326,337.3754,97.8598,4.92,3.5292,2525.8301,1.8491,1.8964,1.243,-461.0812,1165.0524,0.40532
1181.2524,319.8698,342.4056,97.5155,5.37,3.4821,2508.46,1.9792,2.032,1.2169,-460.8921,1160.743,0.40232
1181.4048,321.2681,345.7057,97.5158,4.34,3.3848,2484.8699,1.9417,1.9839,2.1603,-460.7046,1171.6294,0.42026
1181.5572,320.9887,345.2251,96.3195,6.03,3.3654,2478.3899,1.9741,2.0189,2.1853,-460.95,1195.2155,0.41733
1181.7096,319.5901,342.9823,94.0252,6.59,3.4023,2475.1899,2.0088,2.0587,2.2008,-461.2216,1194.7627,0.38052
1181.862,319.8698,343.3027,98.6795,11.56,3.4363,2480.9001,1.9777,2.0286,2.1617,-460.7,1184.7828,0.35575
1182.0144,319.8698,345.7698,97.4174,12.47,3.4198,2477.1599,1.9867,2.0457,2.0951,-459.8579,1164.3711,0.33423
1182.1668,319.5901,344.1998,98.6137,12.95,3.3991,2475.6101,2.0074,2.0713,2.1763,-458.7386,1173.8972,0.3666
1182.3192,320.1495,339.6823,96.9093,8.63,3.3792,2467.05,2.0896,2.167,2.1667,-458.7159,1179.7933,0.38433
1182.4716,320.7088,342.3095,98.3845,6.58,3.3863,2460.97,1.91,1.9764,2.0387,-459.0187,1168.9078,0.41506
1182.624,320.9887,347.9805,94.0576,7.08,3.3953,2464.78,1.912,1.9772,1.9648,-459.2329,1172.5359,0.42534
1182.7764,321.2681,343.5911,95.0415,10.22,3.419,2472.79,2.0391,2.1074,2.0399,-459.1818,1148.4962,0.39356
1182.9288,322.1073,338.7852,93.0255,9.54,3.4533,2467.7,2.1024,2.169,2.0607,-459.3687,1165.2787,0.35785
1183.0812,322.1073,341.1881,96.6475,7.04,3.5262,2450.02,2.0003,2.0532,2.0233,-459.6023,1159.8354,0.37027
1183.2336,321.8276,341.7648,94.6638,4.13,3.6522,2433.5,2.0541,2.106,1.9939,-459.875,1154.8459,0.39353
1183.386,323.2259,342.1173,101.2692,6.09,3.7777,2435.9399,1.9673,2.0042,1.9968,-460.1375,1176.3915,0.42659
1183.5384,327.421,344.5523,106.1858,11.64,3.8225,2452.8999,1.928,1.9552,1.9856,-460.0511,1175.485,0.42054
1183.6908,328.2599,345.7057,107.6284,12.01,3.7571,2462.73,2.0154,2.0463,1.9954,-459.8693,1177.5255,0.41117
1183.8432,327.1411,347.0513,105.3333,12.39,3.6535,2474.03,1.9187,1.945,2.0507,-459.975,1197.7108,0.38667
1183.9956,318.7512,348.4931,99.4337,9.14,3.5532,2475.79,1.9154,1.9411,2.1213,-459.9886,1180.2471,0.41403
1184.148,316.7936,347.8844,95.1068,5.71,3.4735,2469.75,1.9166,1.9404,2.1464,-459.9716,1165.506,0.42813
1184.3004,315.9547,346.9552,94.2877,0.78,3.4229,2456.3601,1.9433,1.9723,2.1322,-460.0812,1171.6294,0.42911
1184.4528,315.9547,346.4746,94.1232,-1.87,3.3606,2451.02,1.9112,1.9346,2.106,-460.1307,1178.8868,0.38478
1184.6052,316.7936,346.795,97.0078,-0.35,3.2893,2459.5398,1.8499,1.8668,2.0488,-459.9318,1171.6294,0.36068
1184.7576,316.7936,347.7562,94.5491,1.85,3.1648,2472.6702,1.9062,1.9268,2.0238,-459.6818,1174.8038,0.36345
1184.91,317.0733,345.7698,97.1229,3.51,3.162,2480.5901,1.9752,2.0041,2.1284,-459.5187,1164.3711,0.3724
1185.0624,317.0733,342.1493,98.778,5.94,3.1895,2488.74,2.0134,2.0458,2.2267,-459.5227,1188.8657,0.38104
1185.2148,316.514,341.4765,97.7949,8.07,3.2498,2496.76,2.0212,2.0591,2.2827,-459.5625,1199.2985,0.37195
1185.3672,317.3529,343.1425,96.1721,5.32,3.2494,2492.8999,1.9722,2.017,2.2824,-459.5796,1180.2471,0.39914
1185.5196,321.548,342.5338,92.4026,-0.42,3.27,2481.97,1.9867,2.0338,2.26,-459.6364,1179.3405,0.42691
1185.672,322.6666,333.1462,87.8134,-3.02,3.2884,2474.5,2.171,2.227,2.3638,-459.9091,1176.1652,0.41432
1185.8244,323.5056,323.2781,86.8626,-1.1,3.2675,2472.74,2.4878,2.5748,2.6618,-460.1193,1176.3915,0.38654
1185.9768,323.7852,324.3994,88.0755,0.72,3.222,2465.3,2.4153,2.5066,2.7851,-460.1136,1196.123,0.35964
1186.1292,321.2681,331.2879,94.3036,-0.51,3.1976,2450.3401,2.3336,2.4296,2.6708,-460.1875,1193.4014,0.36958
1186.2816,316.514,336.9269,96.2703,-3.12,3.1929,2437.45,2.3016,2.4017,2.5312,-460.1875,1187.5044,0.38633
1186.434,317.0733,337.3754,95.3852,-0.62,3.1825,2446.95,2.3157,2.4199,2.5117,-460.0568,1184.7828,0.39571
1186.5864,319.0309,333.0822,90.3045,5.19,3.1657,2462.77,2.4231,2.5385,2.5045,-459.8352,1167.5465,0.3903
1186.7388,317.3529,327.6675,89.8127,9.29,3.1319,2473.5798,2.5181,2.6436,2.4954,-459.3466,1169.8143,0.39546
1186.8912,316.2343,321.7722,90.4687,9.5,3.1119,2470.8801,2.6893,2.8292,2.5613,-458.6648,1172.9897,0.35375
1187.0436,316.7936,320.6829,92.9599,4.72,3.1539,2463.5601,2.5813,2.7076,2.5173,-458.0625,1186.3705,0.34738
1187.196,317.0733,326.3539,88.3711,1.65,3.3105,2474.1699,2.4343,2.5441,2.4699,-457.9943,1220.1639,0.36234
1187.3484,317.3529,332.8579,86.8958,-7.36,3.5726,2476.0498,2.3074,2.4113,2.4185,-458.2727,1187.0516,0.40036
1187.5008,317.9122,335.7414,85.3881,-13.35,3.7752,2474.72,2.1756,2.2682,2.55,-458.1818,1192.9476,0.398
1187.6532,318.4716,333.9152,88.6659,-12.93,3.7993,2469.9099,2.2282,2.3216,2.4912,-458.0284,1196.123,0.36788
1187.8056,318.1919,330.7433,88.9935,-3.62,3.6382,2474.03,2.2799,2.3685,2.786,-458.0909,1198.391,0.37949
1187.958,320.1495,328.9811,92.9268,5.13,3.4562,2475.5901,2.4298,2.5207,2.9267,-458.2727,1212.6792,0.38457
