STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,VSH_DN,VSH_GR
ABAB,ABB-137,1500.8352,8.927,-3.176,79.753,0.85,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1500.9876,8.933,-3.059,79.753,0.848,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1501.14,8.939,-2.942,79.753,0.841,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1501.2924,8.892,-2.825,79.753,0.834,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1501.4448,8.845,-2.807,79.753,0.828,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1501.5972,8.769,-2.789,79.753,0.821,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1501.7496,8.693,-2.77,79.753,0.816,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1501.902,8.617,-2.752,79.753,0.81,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1502.0544,8.589,-2.64,79.753,0.805,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1502.2068,8.562,-2.527,79.753,0.806,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1502.3592,8.534,-2.414,79.753,0.808,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1502.5116,8.547,-2.301,79.753,0.809,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1502.664,8.561,-2.188,79.753,0.81,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1502.8164,8.574,-2.141,79.753,0.823,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1502.9688,8.587,-2.093,79.753,0.835,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1503.1212,8.6,-2.045,79.753,0.848,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1503.2736,8.625,-1.997,79.753,0.865,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1503.426,8.649,-2.046,79.753,0.883,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1503.5784,8.674,-2.095,79.753,0.902,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1503.7308,8.698,-2.144,79.753,0.92,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1503.8832,8.723,-2.193,79.753,0.939,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1504.0356,8.712,-2.015,79.753,0.948,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1504.188,8.701,-1.836,79.753,0.957,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1504.3404,8.69,-1.658,79.753,0.966,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1504.4928,8.679,-1.479,79.753,0.975,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1504.6452,8.679,-1.138,79.753,0.984,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1504.7976,8.679,-0.797,79.753,0.946,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1504.95,8.678,-0.836,79.753,0.91,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1505.1024,8.678,-0.874,79.753,0.876,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1505.2548,8.684,-0.912,79.753,0.846,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1505.4072,8.69,-0.951,79.753,0.818,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1505.5596,8.696,-1.314,79.753,0.79,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1505.712,8.702,-1.677,79.753,0.763,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1505.8644,8.708,-2.04,79.753,0.752,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1506.0168,8.699,-2.403,79.753,0.742,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1506.1692,8.69,-2.48,79.753,0.731,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1506.3216,8.681,-2.558,79.753,0.72,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1506.474,8.672,-2.636,79.753,0.716,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1506.6264,8.671,-2.713,79.753,0.712,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1506.7788,8.67,-2.549,79.753,0.709,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1506.9312,8.669,-2.384,79.753,0.705,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1507.0836,8.668,-2.219,79.753,0.701,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1507.236,8.667,-2.054,79.753,0.697,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1507.3884,8.666,-1.889,79.753,0.694,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1507.5408,8.663,-1.772,79.753,0.69,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1507.6932,8.659,-1.655,79.753,0.687,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1507.8456,8.656,-1.538,79.753,0.683,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1507.998,8.652,-1.421,79.753,0.679,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1508.1504,8.648,-1.304,79.753,0.68,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1508.3028,8.648,-1.34,79.753,0.68,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1508.4552,8.648,-1.377,79.753,0.681,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1508.6076,8.648,-1.414,79.753,0.681,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1508.76,8.648,-1.451,79.753,0.689,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1508.9124,8.648,-1.549,79.753,0.698,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1509.0648,8.649,-1.647,79.753,0.706,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1509.2172,8.649,-1.744,79.753,0.714,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1509.3696,8.65,-1.842,79.753,0.723,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1509.522,8.651,-1.667,79.753,0.736,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1509.6744,8.652,-1.492,79.753,0.748,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1509.8268,8.653,-1.316,79.753,0.762,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1509.9792,8.654,-1.141,79.753,0.775,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1510.1316,8.655,-0.829,79.753,0.788,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1510.284,8.652,-0.517,79.753,0.804,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1510.4364,8.649,-0.205,79.753,0.82,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1510.5888,8.646,0.107,79.753,0.836,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1510.7412,8.642,0.419,79.753,0.86,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1510.8936,8.639,0.201,79.753,0.884,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1511.046,8.636,-0.017,79.753,0.909,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1511.1984,8.618,-0.235,79.753,0.944,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1511.3508,8.6,-0.672,79.753,0.98,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1511.5032,8.582,-1.11,79.753,1.017,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1511.6556,8.565,-1.547,79.753,1.056,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1511.808,8.547,-1.721,79.753,1.097,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1511.9604,8.529,-1.896,79.753,1.186,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1512.1128,8.521,-2.07,79.753,1.259,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1512.2652,8.514,-2.244,79.753,1.331,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1512.4176,8.506,-2.293,79.753,1.349,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1512.57,8.498,-2.342,79.753,1.367,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1512.7224,8.491,-2.392,79.753,1.365,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1512.8748,8.483,-2.441,79.753,1.363,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1513.0272,8.497,-2.49,79.753,1.361,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1513.1796,8.511,-2.492,79.753,1.343,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1513.332,8.525,-2.494,79.753,1.324,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1513.4844,8.539,-2.496,79.753,1.306,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1513.6368,8.552,-2.498,79.753,1.288,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1513.7892,8.566,-2.581,79.753,1.273,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1513.9416,8.574,-2.664,79.753,1.257,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1514.094,8.581,-2.746,79.753,1.241,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1514.2464,8.589,-2.829,79.753,1.226,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1514.3988,8.596,-2.811,79.753,1.211,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1514.5512,8.604,-2.792,79.753,1.196,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1514.7036,8.611,-2.774,79.753,1.183,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1514.856,8.618,-2.756,79.753,1.17,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1515.0084,8.625,-2.738,79.753,1.158,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1515.1608,8.632,-2.72,79.753,1.145,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1515.3132,8.629,-2.853,79.753,1.141,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1515.4656,8.626,-2.986,79.753,1.138,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1515.618,8.623,-3.119,79.753,1.135,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1515.7704,8.621,-3.252,79.753,1.131,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1515.9228,8.618,-3.912,79.753,1.163,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1516.0752,8.582,-4.572,79.753,1.196,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1516.2276,8.545,-5.232,79.753,1.241,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1516.38,8.509,-6.524,79.753,1.287,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1516.5324,8.464,-7.816,79.753,1.333,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1516.6848,8.42,-9.371,79.753,1.381,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1516.8372,8.375,-10.926,79.753,1.431,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1516.9896,8.33,-11.306,79.753,1.483,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1517.142,8.324,-11.685,79.753,1.515,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1517.2944,8.319,-11.187,79.753,1.549,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1517.4468,8.328,-10.689,79.753,1.543,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1517.5992,8.337,-10.191,79.753,1.538,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1517.7516,8.346,-10.044,79.753,1.542,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1517.904,8.366,-9.896,79.753,1.547,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1518.0564,8.385,-10.627,79.753,1.551,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1518.2088,8.36,-11.358,79.753,1.592,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1518.3612,8.335,-11.134,79.753,1.633,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1518.5136,8.313,-10.91,79.753,1.676,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1518.666,8.292,-9.874,79.753,1.724,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1518.8184,8.27,-8.837,79.753,1.723,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1518.9708,8.295,-7.8,79.753,1.723,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1519.1232,8.319,-7.005,79.753,1.704,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1519.2756,8.344,-6.21,79.753,1.685,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1519.428,8.405,-5.415,79.753,1.631,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1519.5804,8.467,-4.62,79.753,1.577,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1519.7328,8.528,-4.29,79.753,1.526,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1519.8852,8.592,-3.96,79.753,1.476,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1520.0376,8.655,-3.63,79.753,1.381,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1520.19,8.719,-3.3,79.753,1.291,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1520.3424,8.782,-2.969,79.753,1.224,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1520.4948,8.822,-2.835,79.753,1.161,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1520.6472,8.861,-2.701,79.753,1.1,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1520.7996,8.901,-2.567,79.753,1.048,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1520.952,8.877,-2.434,79.753,0.998,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1521.1044,8.853,-2.3,79.753,0.95,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1521.2568,8.828,-2.284,79.753,0.902,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1521.4092,8.81,-2.269,79.753,0.857,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1521.5616,8.792,-2.253,79.753,0.814,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1521.714,8.774,-2.238,79.753,0.772,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1521.8664,8.756,-2.2,79.753,0.754,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1522.0188,8.749,-2.162,79.753,0.736,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1522.1712,8.742,-2.124,79.753,0.746,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1522.3236,8.734,-2.086,79.753,0.771,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1522.476,8.727,-2.048,79.753,0.796,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1522.6284,8.71,-2.01,79.753,0.813,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1522.7808,8.693,-1.972,79.753,0.822,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1522.9332,8.677,-1.965,79.753,0.83,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1523.0856,8.66,-1.958,79.753,0.839,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1523.238,8.643,-1.952,79.753,0.83,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1523.3904,8.648,-1.945,79.753,0.821,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1523.5428,8.652,-1.938,79.753,0.812,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1523.6952,8.657,-1.932,79.753,0.809,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1523.8476,8.662,-1.952,79.753,0.807,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1524.0,8.666,-1.971,79.753,0.804,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1524.1524,8.669,-1.991,79.753,0.808,0.3025,2.371,GUF,0.4788057539794138,0.29266470588235294
ABAB,ABB-137,1524.3048,8.672,-2.011,80.435,0.812,0.3025,2.372,GUF,0.4800291073738678,0.2966764705882353
ABAB,ABB-137,1524.4572,8.675,-2.031,81.117,0.817,0.3088,2.365,GUF,0.4873671185106028,0.3006882352941177
ABAB,ABB-137,1524.6096,8.678,-2.05,80.498,0.821,0.3204,2.359,GUF,0.509305922717813,0.29704705882352944
ABAB,ABB-137,1524.762,8.681,-2.072,79.879,0.827,0.3243,2.364,GUF,0.5252664660554582,0.2934058823529412
ABAB,ABB-137,1524.9144,8.67,-2.094,77.803,0.832,0.3282,2.37,GUF,0.5424503627875583,0.2811941176470588
ABAB,ABB-137,1525.0668,8.66,-2.116,75.728,0.838,0.329,2.373,GUF,0.5481396591484338,0.26898823529411764
ABAB,ABB-137,1525.2192,8.649,-2.138,75.959,0.844,0.3298,2.377,GUF,0.5550523089037623,0.27034705882352944
ABAB,ABB-137,1525.3716,8.638,-2.16,76.19,0.85,0.3362,2.368,GUF,0.5601960177737775,0.2717058823529412
ABAB,ABB-137,1525.524,8.623,-2.182,79.316,0.855,0.349,2.361,GUF,0.5839403228528038,0.29009411764705884
ABAB,ABB-137,1525.6764,8.609,-2.204,80.194,0.86,0.3581,2.354,GUF,0.5983456606108332,0.2952588235294118
ABAB,ABB-137,1525.8288,8.595,-2.226,81.072,0.864,0.359,2.356,GUF,0.6030640080994427,0.3004235294117647
ABAB,ABB-137,1525.9812,8.58,-2.248,78.04,0.869,0.3599,2.358,GUF,0.6077823555880533,0.2825882352941177
ABAB,ABB-137,1526.1336,8.58,-2.27,75.009,0.872,0.3521,2.361,GUF,0.591764863040666,0.26475882352941177
ABAB,ABB-137,1526.286,8.579,-2.292,73.812,0.874,0.333,2.363,GUF,0.5460023060914562,0.2577176470588235
ABAB,ABB-137,1526.4384,8.578,-2.162,72.614,0.877,0.3236,2.367,GUF,0.5271696945834974,0.25067058823529415
ABAB,ABB-137,1526.5908,8.577,-2.032,75.054,0.881,0.3236,2.371,GUF,0.5320631081613139,0.2650235294117647
ABAB,ABB-137,1526.7432,8.576,-1.902,74.922,0.881,0.3272,2.374,GUF,0.5448197311434839,0.2642470588235294
ABAB,ABB-137,1526.8956,8.576,-1.773,74.789,0.881,0.3309,2.378,GUF,0.5590521120422974,0.26346470588235293
ABAB,ABB-137,1527.048,8.576,-1.643,72.36,0.881,0.3311,2.381,GUF,0.5632269812700373,0.24917647058823528
ABAB,ABB-137,1527.2004,8.576,-1.592,72.82,0.89,0.3314,2.385,GUF,0.5688776084144213,0.25188235294117645
ABAB,ABB-137,1527.3528,8.576,-1.541,73.28,0.9,0.3253,2.387,GUF,0.5559276393497946,0.25458823529411767
ABAB,ABB-137,1527.5052,8.575,-1.489,74.046,0.909,0.3245,2.385,GUF,0.5514616963833733,0.25909411764705886
ABAB,ABB-137,1527.6576,8.575,-1.788,74.812,0.919,0.3238,2.383,GUF,0.5472481579391416,0.2636
ABAB,ABB-137,1527.81,8.571,-2.086,74.499,0.95,0.329,2.373,GUF,0.5481396591484338,0.2617588235294117
ABAB,ABB-137,1527.9624,8.566,-2.385,74.186,0.982,0.3343,2.362,GUF,0.5480602114854601,0.2599176470588236
ABAB,ABB-137,1528.1148,8.561,-3.1,73.872,1.015,0.3416,2.347,GUF,0.5481354406884527,0.2580705882352941
ABAB,ABB-137,1528.2672,8.556,-3.822,69.173,1.075,0.344,2.332,GUF,0.5358428483041785,0.23042941176470588
ABAB,ABB-137,1528.4196,8.552,-4.544,64.115,1.138,0.336,2.318,GUF,0.4985235390066934,0.20067647058823526
ABAB,ABB-137,1528.572,8.547,-4.841,62.491,1.205,0.3271,2.304,GUF,0.4589325890095054,0.1911235294117647
ABAB,ABB-137,1528.7244,8.552,-5.138,61.41,1.266,0.3283,2.301,GUF,0.4582913830924122,0.18476470588235291
ABAB,ABB-137,1528.8768,8.557,-5.435,60.328,1.33,0.3296,2.308,GUF,0.4701361156420492,0.17840000000000003
ABAB,ABB-137,1529.0292,8.562,-5.032,57.659,1.389,0.3355,2.311,GUF,0.4886980426345689,0.16269999999999998
ABAB,ABB-137,1529.1816,8.567,-4.628,54.99,1.451,0.3413,2.304,GUF,0.4947740311603574,0.14700000000000002
ABAB,ABB-137,1529.334,8.573,-4.57,52.782,1.515,0.3469,2.29,GUF,0.4917817368805893,0.13401176470588233
ABAB,ABB-137,1529.4864,8.578,-4.513,50.573,1.505,0.3523,2.271,GUF,0.4821678665841721,0.12101764705882354
ABAB,ABB-137,1529.6388,8.584,-5.591,51.34,1.496,0.3509,2.254,GUF,0.4578371955678045,0.1255294117647059
ABAB,ABB-137,1529.7912,8.59,-5.912,52.107,1.438,0.3495,2.26,GUF,0.4616436526238818,0.13004117647058824
ABAB,ABB-137,1529.9436,8.595,-6.234,58.246,1.383,0.3401,2.28,GUF,0.4623846954271889,0.16615294117647061
ABAB,ABB-137,1530.096,8.588,-6.555,63.15,1.337,0.343,2.301,GUF,0.4953948478542102,0.19499999999999998
ABAB,ABB-137,1530.2484,8.582,-6.021,64.592,1.292,0.3459,2.32,GUF,0.525958293492322,0.20348235294117648
ABAB,ABB-137,1530.4008,8.575,-5.487,66.033,1.249,0.3518,2.338,GUF,0.5628705214016536,0.21195882352941178
ABAB,ABB-137,1530.5532,8.568,-4.633,67.474,1.208,0.3477,2.348,GUF,0.5647554699364417,0.2204352941176471
ABAB,ABB-137,1530.7056,8.555,-3.779,65.344,1.185,0.3435,2.358,GUF,0.566388013949041,0.20790588235294113
ABAB,ABB-137,1530.858,8.542,-3.912,63.214,1.162,0.3393,2.365,GUF,0.5643504977782781,0.1953764705882353
ABAB,ABB-137,1531.0104,8.53,-4.046,58.594,1.179,0.347,2.358,GUF,0.5752221722256595,0.16820000000000002
ABAB,ABB-137,1531.1628,8.5,-4.913,53.973,1.197,0.3502,2.352,GUF,0.5759589965689856,0.14101764705882353
ABAB,ABB-137,1531.3152,8.471,-5.781,48.424,1.215,0.3461,2.34,GUF,0.5509301704257827,0.1083764705882353
ABAB,ABB-137,1531.4676,8.442,-6.648,48.635,1.289,0.342,2.327,GUF,0.5246779908881262,0.10961764705882351
ABAB,ABB-137,1531.62,8.413,-8.127,48.846,1.367,0.3424,2.322,GUF,0.5195708420046121,0.11085882352941175
ABAB,ABB-137,1531.7724,8.397,-9.606,48.179,1.493,0.3427,2.324,GUF,0.5227747623600876,0.10693529411764707
ABAB,ABB-137,1531.9248,8.38,-9.598,46.594,1.622,0.3182,2.327,GUF,0.4646057146071204,0.09761176470588236
ABAB,ABB-137,1532.0772,8.363,-9.59,45.009,1.763,0.2722,2.337,GUF,0.3607331683446763,0.08828823529411765
ABAB,ABB-137,1532.2296,8.347,-7.865,43.424,1.725,0.265,2.347,GUF,0.3547935766916025,0.07896470588235294
ABAB,ABB-137,1532.382,8.399,-6.14,45.833,1.688,0.2578,2.358,GUF,0.3500773384329826,0.09313529411764705
ABAB,ABB-137,1532.5344,8.452,-4.96,51.879,1.652,0.2628,2.368,GUF,0.3749310984869787,0.12869999999999998
ABAB,ABB-137,1532.6868,8.504,-3.78,55.097,1.573,0.2679,2.375,GUF,0.3963672028798019,0.1476294117647059
ABAB,ABB-137,1532.8392,8.615,-2.599,58.315,1.498,0.2822,2.368,GUF,0.4238975757916641,0.16655882352941176
ABAB,ABB-137,1532.9916,8.726,-2.068,61.532,1.427,0.2881,2.354,GUF,0.4216624950784636,0.18548235294117646
ABAB,ABB-137,1533.144,8.745,-1.536,65.082,1.359,0.2939,2.341,GUF,0.4203983632375275,0.2063647058823529
ABAB,ABB-137,1533.2964,8.765,-1.005,68.631,1.232,0.2997,2.336,GUF,0.4289210585522243,0.22724117647058822
ABAB,ABB-137,1533.4488,8.785,-0.473,69.568,1.026,0.3091,2.338,GUF,0.4550937904269082,0.23275294117647058
