DEPTH,CALI,DT,GR_CAL,HDRA,PEFZ,RHOZ,RLA3,RLA5,RXOZ,SP,TENS,TNPH,CALI_TR,DT_TR,GR_CAL_TR,HDRA_TR,PEFZ_TR,RHOZ_TR,RLA3_TR,RLA5_TR,RXOZ_TR,SP_TR,TENS_TR,TNPH_TR,CALI_TR_TR,DT_TR_TR,GR_CAL_TR_TR,HDRA_TR_TR,PEFZ_TR_TR,RHOZ_TR_TR,RLA3_TR_TR,RLA5_TR_TR,RXOZ_TR_TR,SP_TR_TR,TENS_TR_TR,TNPH_TR_TR,GR_CAL_TR_SM,GR,NPHI,RHOB,RT,MISSING_FLAG
560.2224,501.6533,515.9313,87.2057,124.58,8.9996,2.1069299,1.2312,1.3372,0.3256,-482.5125,835.5172,0.58252,501.6533,515.9313,87.2057,124.58,8.9996,2106.9299,1.2312,1.3372,0.3256,-482.5125,835.5172,0.58252,501.6533,515.9313,87.2057,124.58,8.9996,2106.9299,1.2312,1.3372,0.3256,-482.5125,835.5172,0.58252,90.182,87.2057,0.58252,2.1069299,1.3372,0.0
560.3748,497.1786,466.9109,86.4516,127.29,8.694,2.1064099,1.22,1.3179,0.2941,-483.0398,840.7335,0.48331,497.1786,466.9109,86.4516,127.29,8.694,2106.4099,1.22,1.3179,0.2941,-483.0398,840.7335,0.48331,497.1786,466.9109,86.4516,127.29,8.694,2106.4099,1.22,1.3179,0.2941,-483.0398,840.7335,0.48331,87.2582,86.4516,0.48331,2.1064099,1.3179,0.0
560.5272,512.5603,448.4562,87.0909,124.17,8.4242,2.0783201,1.2037,1.3064,0.308,-483.2954,833.7028,0.47941,512.5603,448.4562,87.0909,124.17,8.4242,2078.3201,1.2037,1.3064,0.308,-483.2954,833.7028,0.47941,512.5603,448.4562,87.0909,124.17,8.4242,2078.3201,1.2037,1.3064,0.308,-483.2954,833.7028,0.47941,83.7608,87.0909,0.47941,2.0783201,1.3064,0.0
560.6796,505.5687,482.6743,81.7649,117.14,8.2083,2.0204301,1.1081,1.2077,0.2534,-483.65,841.4138,0.60512,505.5687,482.6743,81.7649,117.14,8.2083,2020.4301,1.1081,1.2077,0.2534,-483.65,841.4138,0.60512,505.5687,482.6743,81.7649,117.14,8.2083,2020.4301,1.1081,1.2077,0.2534,-483.65,841.4138,0.60512,81.30582,81.7649,0.60512,2.0204301,1.2077,0.0
560.832,527.9418,512.3109,76.2909,98.62,8.0275,1.9553099,1.0838,1.1682,0.176,-484.25,833.2492,0.70026,527.9418,512.3109,76.2909,98.62,8.0275,1955.3099,1.0838,1.1682,0.176,-484.25,833.2492,0.70026,527.9418,512.3109,76.2909,98.62,8.0275,1955.3099,1.0838,1.1682,0.176,-484.25,833.2492,0.70026,78.59192,76.2909,0.70026,1.9553099,1.1682,0.0
560.9844,540.527,492.3182,74.9308,103.16,7.8617,1.9579299000000001,1.1589,1.2285,0.1468,-484.4886,830.3009,0.64545,540.527,492.3182,74.9308,103.16,7.8617,1957.9299,1.1589,1.2285,0.1468,-484.4886,830.3009,0.64545,540.527,492.3182,74.9308,103.16,7.8617,1957.9299,1.1589,1.2285,0.1468,-484.4886,830.3009,0.64545,76.73675999999999,74.9308,0.64545,1.9579299000000001,1.2285,0.0
561.1368,560.3832,482.8666,72.8821,104.62,7.7451,1.98078,1.159,1.2229,0.1442,-484.2898,846.1766,0.4628,560.3832,482.8666,72.8821,104.62,7.7451,1980.78,1.159,1.2229,0.1442,-484.2898,846.1766,0.4628,560.3832,482.8666,72.8821,104.62,7.7451,1980.78,1.159,1.2229,0.1442,-484.2898,846.1766,0.4628,76.08772,72.8821,0.4628,1.98078,1.2229,0.0
561.2892,542.7642,503.7883,77.8151,119.19,7.6603,2.0231801000000003,1.191,1.2686,0.165,-484.2898,841.1871,0.47539,542.7642,503.7883,77.8151,119.19,7.6603,2023.1801,1.191,1.2686,0.165,-484.2898,841.1871,0.47539,542.7642,503.7883,77.8151,119.19,7.6603,2023.1801,1.191,1.2686,0.165,-484.2898,841.1871,0.47539,78.23794000000001,77.8151,0.47539,2.0231801000000003,1.2686,0.0
561.4416,523.4673,517.1168,78.5197,123.79,7.6199,2.0479801,1.2254,1.3198,0.1845,-484.3375,843.2282,0.5423,523.4673,517.1168,78.5197,123.79,7.6199,2047.9801,1.2254,1.3198,0.1845,-484.3375,843.2282,0.5423,523.4673,517.1168,78.5197,123.79,7.6199,2047.9801,1.2254,1.3198,0.1845,-484.3375,843.2282,0.5423,80.7225,78.5197,0.5423,2.0479801,1.3198,0.0
561.594,541.0863,503.7243,87.042,130.19,7.5992,2.0591199000000002,1.2065,1.2926,0.187,-484.2784,815.559,0.90888,541.0863,503.7243,87.042,130.19,7.5992,2059.1199,1.2065,1.2926,0.187,-484.2784,815.559,0.90888,541.0863,503.7243,87.042,130.19,7.5992,2059.1199,1.2065,1.2926,0.187,-484.2784,815.559,0.90888,83.90854,87.042,0.90888,2.0591199000000002,1.2926,0.0
561.7464,521.5095,479.4704,87.3536,137.5,7.5962,2.0594699999999997,1.1426,1.2101,0.1865,-484.6079,833.9296,0.6901,521.5095,479.4704,87.3536,137.5,7.5962,2059.47,1.1426,1.2101,0.1865,-484.6079,833.9296,0.6901,521.5095,479.4704,87.3536,137.5,7.5962,2059.47,1.1426,1.2101,0.1865,-484.6079,833.9296,0.6901,85.94408,87.3536,0.6901,2.0594699999999997,1.2101,0.0
561.8988,520.6708,480.7199,88.8123,143.65,7.6101,2.0561499,1.1737,1.2237,0.2053,-484.8523,858.4236,0.55782,520.6708,480.7199,88.8123,143.65,7.6101,2056.1499,1.1737,1.2237,0.2053,-484.8523,858.4236,0.55782,520.6708,480.7199,88.8123,143.65,7.6101,2056.1499,1.1737,1.2237,0.2053,-484.8523,858.4236,0.55782,87.67478,88.8123,0.55782,2.0561499,1.2237,0.0
562.0512,560.9425,493.6959,87.9928,152.21,7.629,2.06179,1.1531,1.2063,0.2323,-485.5796,846.8569,0.58287,560.9425,493.6959,87.9928,152.21,7.629,2061.79,1.1531,1.2063,0.2323,-485.5796,846.8569,0.58287,560.9425,493.6959,87.9928,152.21,7.629,2061.79,1.1531,1.2063,0.2323,-485.5796,846.8569,0.58287,87.04868,87.9928,0.58287,2.06179,1.2063,0.0
562.2036,474.2459,478.9578,87.1732,156.19,7.6635,2.0586699,1.1747,1.2209,0.2337,-486.1875,820.095,0.67043,474.2459,478.9578,87.1732,156.19,7.6635,2058.6699,1.1747,1.2209,0.2337,-486.1875,820.095,0.67043,474.2459,478.9578,87.1732,156.19,7.6635,2058.6699,1.1747,1.2209,0.2337,-486.1875,820.095,0.67043,85.55394,87.1732,0.67043,2.0586699,1.2209,0.0
562.356,479.2799,462.3934,83.9115,147.54,7.7067,2.03616,1.1971,1.2631,0.1934,-486.75,855.4752,0.72517,479.2799,462.3934,83.9115,147.54,7.7067,2036.16,1.1971,1.2631,0.1934,-486.75,855.4752,0.72517,479.2799,462.3934,83.9115,147.54,7.7067,2036.16,1.1971,1.2631,0.1934,-486.75,855.4752,0.72517,83.7675,83.9115,0.72517,2.03616,1.2631,0.0
562.5084,505.8484,476.9393,79.8799,134.17,7.7437,2.01317,1.1143,1.1784,0.1666,-487.3921,828.4865,0.61945,505.8484,476.9393,79.8799,134.17,7.7437,2013.17,1.1143,1.1784,0.1666,-487.3921,828.4865,0.61945,505.8484,476.9393,79.8799,134.17,7.7437,2013.17,1.1143,1.1784,0.1666,-487.3921,828.4865,0.61945,82.89886,79.8799,0.61945,2.01317,1.1784,0.0
562.6608,534.654,502.6029,79.8801,130.13,7.7491,2.0219399,1.1152,1.2243,0.1668,-488.0909,820.095,0.53109,534.654,502.6029,79.8801,130.13,7.7491,2021.9399,1.1152,1.2243,0.1668,-488.0909,820.095,0.53109,534.654,502.6029,79.8801,130.13,7.7491,2021.9399,1.1152,1.2243,0.1668,-488.0909,820.095,0.53109,82.86938,79.8801,0.53109,2.0219399,1.2243,0.0
562.8132,564.2986,513.4963,83.6496,138.56,7.7249,2.05776,1.1659,1.2578,0.2008,-488.625,864.0934,0.52991,564.2986,513.4963,83.6496,138.56,7.7249,2057.76,1.1659,1.2578,0.2008,-488.625,864.0934,0.52991,564.2986,513.4963,83.6496,138.56,7.7249,2057.76,1.1659,1.2578,0.2008,-488.625,864.0934,0.52991,82.65638000000001,83.6496,0.52991,2.05776,1.2578,0.0
562.9656,564.2986,496.996,87.0258,145.1,7.6927,2.08695,1.2092,1.256,0.2402,-488.75,824.6309,0.51187,564.2986,496.996,87.0258,145.1,7.6927,2086.95,1.2092,1.256,0.2402,-488.75,824.6309,0.51187,564.2986,496.996,87.0258,145.1,7.6927,2086.95,1.2092,1.256,0.2402,-488.75,824.6309,0.51187,83.74142,87.0258,0.51187,2.08695,1.256,0.0
563.118,558.7053,458.6768,82.8465,144.01,7.647,2.09545,1.3251,1.3701,0.2422,-488.775,816.6931,0.53952,558.7053,458.6768,82.8465,144.01,7.647,2095.45,1.3251,1.3701,0.2422,-488.775,816.6931,0.53952,558.7053,458.6768,82.8465,144.01,7.647,2095.45,1.3251,1.3701,0.2422,-488.775,816.6931,0.53952,84.1053,82.8465,0.53952,2.09545,1.3701,0.0
563.2704,510.8824,442.4648,85.3051,144.43,7.596,2.1061101,1.3947,1.4583,0.245,-489.1704,867.7222,0.55137,510.8824,442.4648,85.3051,144.43,7.596,2106.1101,1.3947,1.4583,0.245,-489.1704,867.7222,0.55137,510.8824,442.4648,85.3051,144.43,7.596,2106.1101,1.3947,1.4583,0.245,-489.1704,867.7222,0.55137,84.28892,85.3051,0.55137,2.1061101,1.4583,0.0
563.4228,462.2203,475.4334,81.6995,151.8,7.5716,2.12896,1.4576,1.5584,0.2932,-489.7046,850.4858,0.51112,462.2203,475.4334,81.6995,151.8,7.5716,2128.96,1.4576,1.5584,0.2932,-489.7046,850.4858,0.51112,462.2203,475.4334,81.6995,151.8,7.5716,2128.96,1.4576,1.5584,0.2932,-489.7046,850.4858,0.51112,83.7317,81.6995,0.51112,2.12896,1.5584,0.0
563.5752,485.4326,501.2572,84.5677,163.55,7.6213,2.15779,1.5475,1.6245,0.341,-490.2159,838.6923,0.53729,485.4326,501.2572,84.5677,163.55,7.6213,2157.79,1.5475,1.6245,0.341,-490.2159,838.6923,0.53729,485.4326,501.2572,84.5677,163.55,7.6213,2157.79,1.5475,1.6245,0.341,-490.2159,838.6923,0.53729,84.38072000000001,84.5677,0.53729,2.15779,1.6245,0.0
563.7276,421.6687,486.7113,84.2397,159.61,7.7343,2.1358198,1.3656,1.5185,0.318,-491.2125,835.9707,0.52481,421.6687,486.7113,84.2397,159.61,7.7343,2135.8198,1.3656,1.5185,0.318,-491.2125,835.9707,0.52481,421.6687,486.7113,84.2397,159.61,7.7343,2135.8198,1.3656,1.5185,0.318,-491.2125,835.9707,0.52481,84.86578,84.2397,0.52481,2.1358198,1.5185,0.0
563.88,449.0758,463.4507,86.0916,145.05,7.8042,2.0789199,1.3081,1.4471,0.2213,-492.0568,825.7648,0.58567,449.0758,463.4507,86.0916,145.05,7.8042,2078.9199,1.3081,1.4471,0.2213,-492.0568,825.7648,0.58567,449.0758,463.4507,86.0916,145.05,7.8042,2078.9199,1.3081,1.4471,0.2213,-492.0568,825.7648,0.58567,85.87534,86.0916,0.58567,2.0789199,1.4471,0.0
564.0324,487.3902,448.3281,87.7304,133.59,7.7966,2.0353201,1.2813,1.467,0.1753,-492.5227,838.2386,0.58148,487.3902,448.3281,87.7304,133.59,7.7966,2035.3201,1.2813,1.467,0.1753,-492.5227,838.2386,0.58148,487.3902,448.3281,87.7304,133.59,7.7966,2035.3201,1.2813,1.467,0.1753,-492.5227,838.2386,0.58148,86.34728,87.7304,0.58148,2.0353201,1.467,0.0
564.1848,509.7635,436.6977,86.7473,133.46,7.7501,2.0414801,1.4722,1.6781,0.1594,-493.1421,834.3832,0.57709,509.7635,436.6977,86.7473,133.46,7.7501,2041.4801,1.4722,1.6781,0.1594,-493.1421,834.3832,0.57709,509.7635,436.6977,86.7473,133.46,7.7501,2041.4801,1.4722,1.6781,0.1594,-493.1421,834.3832,0.57709,86.95036,86.7473,0.57709,2.0414801,1.6781,0.0
564.3372,479.8393,442.8173,86.9274,139.58,7.7705,2.0828098,1.5303,1.681,0.1771,-493.6313,820.095,0.50577,479.8393,442.8173,86.9274,139.58,7.7705,2082.8098,1.5303,1.681,0.1771,-493.6313,820.095,0.50577,479.8393,442.8173,86.9274,139.58,7.7705,2082.8098,1.5303,1.681,0.1771,-493.6313,820.095,0.50577,87.2486,86.9274,0.50577,2.0828098,1.681,0.0
564.4896,464.7372,460.3108,87.2551,133.06,7.8702,2.0823801,1.3714,1.4424,0.1878,-493.8068,840.5067,0.47236,464.7372,460.3108,87.2551,133.06,7.8702,2082.3801,1.3714,1.4424,0.1878,-493.8068,840.5067,0.47236,464.7372,460.3108,87.2551,133.06,7.8702,2082.3801,1.3714,1.4424,0.1878,-493.8068,840.5067,0.47236,87.73044,87.2551,0.47236,2.0823801,1.4424,0.0
564.642,499.9754,464.1555,87.5828,119.42,7.958,2.0583301,1.2916,1.3602,0.1945,-494.4602,840.5067,0.43198,499.9754,464.1555,87.5828,119.42,7.958,2058.3301,1.2916,1.3602,0.1945,-494.4602,840.5067,0.43198,499.9754,464.1555,87.5828,119.42,7.958,2058.3301,1.2916,1.3602,0.1945,-494.4602,840.5067,0.43198,88.55966000000001,87.5828,0.43198,2.0583301,1.3602,0.0
564.7944,527.9421,474.8888,90.1396,103.49,7.9491,2.03005,1.2158,1.308,0.1754,-495.325,823.4969,0.48752,527.9421,474.8888,90.1396,103.49,7.9491,2030.05,1.2158,1.308,0.1754,-495.325,823.4969,0.48752,527.9421,474.8888,90.1396,103.49,7.9491,2030.05,1.2158,1.308,0.1754,-495.325,823.4969,0.48752,88.76282,90.1396,0.48752,2.03005,1.308,0.0
564.9468,498.0176,493.1833,90.8934,95.51,7.8475,2.04383,1.2456,1.3126,0.1832,-496.1989,832.7956,0.61914,498.0176,493.1833,90.8934,95.51,7.8475,2043.83,1.2456,1.3126,0.1832,-496.1989,832.7956,0.61914,498.0176,493.1833,90.8934,95.51,7.8475,2043.83,1.2456,1.3126,0.1832,-496.1989,832.7956,0.61914,89.0971,90.8934,0.61914,2.04383,1.3126,0.0
565.0992,485.9919,495.362,87.9432,95.49,7.7461,2.0763499000000003,1.2659,1.295,0.1924,-496.7784,845.4962,0.7161,485.9919,495.362,87.9432,95.49,7.7461,2076.3499,1.2659,1.295,0.1924,-496.7784,845.4962,0.7161,485.9919,495.362,87.9432,95.49,7.7461,2076.3499,1.2659,1.295,0.1924,-496.7784,845.4962,0.7161,89.00534,87.9432,0.7161,2.0763499000000003,1.295,0.0
565.2516,470.0509,483.5394,88.9265,99.75,7.7457,2.1068101,1.3002,1.3434,0.2337,-497.2062,818.0539,0.55718,470.0509,483.5394,88.9265,99.75,7.7457,2106.8101,1.3002,1.3434,0.2337,-497.2062,818.0539,0.55718,470.0509,483.5394,88.9265,99.75,7.7457,2106.8101,1.3002,1.3434,0.2337,-497.2062,818.0539,0.55718,88.99226000000002,88.9265,0.55718,2.1068101,1.3434,0.0
565.404,474.2459,480.6879,87.124,100.86,7.8688,2.1043601,1.2892,1.3673,0.2342,-497.0682,825.5381,0.48811,474.2459,480.6879,87.124,100.86,7.8688,2104.3601,1.2892,1.3673,0.2342,-497.0682,825.5381,0.48811,474.2459,480.6879,87.124,100.86,7.8688,2104.3601,1.2892,1.3673,0.2342,-497.0682,825.5381,0.48811,88.04836,87.124,0.48811,2.1043601,1.3673,0.0
565.5564,474.5256,480.3675,90.0742,107.59,8.0211,2.1188401,1.3283,1.4434,0.2481,-496.85,859.5576,0.52449,474.5256,480.3675,90.0742,107.59,8.0211,2118.8401,1.3283,1.4434,0.2481,-496.85,859.5576,0.52449,474.5256,480.3675,90.0742,107.59,8.0211,2118.8401,1.3283,1.4434,0.2481,-496.85,859.5576,0.52449,87.7403,90.0742,0.52449,2.1188401,1.4434,0.0
565.7088,467.534,469.6984,86.1739,110.27,8.1924,2.13799,1.4321,1.5406,0.2986,-497.0227,824.8577,0.57035,467.534,469.6984,86.1739,110.27,8.1924,2137.99,1.4321,1.5406,0.2986,-497.0227,824.8577,0.57035,467.534,469.6984,86.1739,110.27,8.1924,2137.99,1.4321,1.5406,0.2986,-497.0227,824.8577,0.57035,87.41586,86.1739,0.57035,2.13799,1.5406,0.0
565.8612,435.6519,464.8604,86.4029,81.53,8.5781,2.1215999,1.438,1.5483,0.2993,-484.8579,856.8361,0.53114,435.6519,464.8604,86.4029,81.53,8.5781,2121.5999,1.438,1.5483,0.2993,-484.8579,856.8361,0.53114,435.6519,464.8604,86.4029,81.53,8.5781,2121.5999,1.438,1.5483,0.2993,-484.8579,856.8361,0.53114,87.60924,86.4029,0.53114,2.1215999,1.5483,0.0
566.0136,447.9572,478.7014,87.3043,45.59,8.8474,2.0797399999999997,1.3766,1.5036,0.3072,-471.7954,917.6173,0.47837,447.9572,478.7014,87.3043,45.59,8.8474,2079.74,1.3766,1.5036,0.3072,-471.7954,917.6173,0.47837,447.9572,478.7014,87.3043,45.59,8.8474,2079.74,1.3766,1.5036,0.3072,-471.7954,917.6173,0.47837,87.63542,87.3043,0.47837,2.0797399999999997,1.5036,0.0
566.166,445.4403,501.2572,88.0909,13.18,8.7057,2.0494202,1.4007,1.5457,0.3016,-470.5812,873.1653,0.4586,445.4403,501.2572,88.0909,13.18,8.7057,2049.4202,1.4007,1.5457,0.3016,-470.5812,873.1653,0.4586,445.4403,501.2572,88.0909,13.18,8.7057,2049.4202,1.4007,1.5457,0.3016,-470.5812,873.1653,0.4586,88.49082,88.0909,0.4586,2.0494202,1.5457,0.0
566.3184,458.8642,497.4125,90.2051,28.26,7.8158,2.08077,1.4262,1.6588,0.3967,-463.1989,848.2178,0.4676,458.8642,497.4125,90.2051,28.26,7.8158,2080.77,1.4262,1.6588,0.3967,-463.1989,848.2178,0.4676,458.8642,497.4125,90.2051,28.26,7.8158,2080.77,1.4262,1.6588,0.3967,-463.1989,848.2178,0.4676,90.251,90.2051,0.4676,2.08077,1.6588,0.0
566.4708,456.9066,477.1956,90.4509,69.83,6.6465,2.1405100000000004,1.4891,1.7274,0.6706,-457.2557,863.1863,0.49396,456.9066,477.1956,90.4509,69.83,6.6465,2140.51,1.4891,1.7274,0.6706,-457.2557,863.1863,0.49396,456.9066,477.1956,90.4509,69.83,6.6465,2140.51,1.4891,1.7274,0.6706,-457.2557,863.1863,0.49396,91.73588,90.4509,0.49396,2.1405100000000004,1.7274,0.0
566.6232,464.7372,460.0865,95.2038,111.11,5.6599,2.1779301999999996,1.5012,1.7151,0.7626,-456.5875,867.7222,0.49219,464.7372,460.0865,95.2038,111.11,5.6599,2177.9302,1.5012,1.7151,0.7626,-456.5875,867.7222,0.49219,464.7372,460.0865,95.2038,111.11,5.6599,2177.9302,1.5012,1.7151,0.7626,-456.5875,867.7222,0.49219,93.0863,95.2038,0.49219,2.1779301999999996,1.7151,0.0
566.7756,470.8901,450.9232,94.7287,134.6,5.1824,2.1921201,1.4625,1.6624,0.6569,-456.4148,832.342,0.46994,470.8901,450.9232,94.7287,134.6,5.1824,2192.1201,1.4625,1.6624,0.6569,-456.4148,832.342,0.46994,470.8901,450.9232,94.7287,134.6,5.1824,2192.1201,1.4625,1.6624,0.6569,-456.4148,832.342,0.46994,93.12884,94.7287,0.46994,2.1921201,1.6624,0.0
566.928,437.3301,438.7483,94.843,134.9,5.1734,2.17523,1.4621,1.6303,0.5677,-455.9875,855.2484,0.47702,437.3301,438.7483,94.843,134.9,5.1734,2175.23,1.4621,1.6303,0.5677,-455.9875,855.2484,0.47702,437.3301,438.7483,94.843,134.9,5.1734,2175.23,1.4621,1.6303,0.5677,-455.9875,855.2484,0.47702,93.25338,94.843,0.47702,2.17523,1.6303,0.0
567.0804,443.2029,429.9695,90.4178,135.88,5.3829,2.1612,1.459,1.5924,0.3904,-456.2273,864.5471,0.47728,443.2029,429.9695,90.4178,135.88,5.3829,2161.2,1.459,1.5924,0.3904,-456.2273,864.5471,0.47728,443.2029,429.9695,90.4178,135.88,5.3829,2161.2,1.459,1.5924,0.3904,-456.2273,864.5471,0.47728,91.6178,90.4178,0.47728,2.1612,1.5924,0.0
567.2328,439.2877,456.9787,91.0736,138.5,5.5799,2.1421599000000002,1.3889,1.5427,0.3008,-456.8068,848.8983,0.57278,439.2877,456.9787,91.0736,138.5,5.5799,2142.1599,1.3889,1.5427,0.3008,-456.8068,848.8983,0.57278,439.2877,456.9787,91.0736,138.5,5.5799,2142.1599,1.3889,1.5427,0.3008,-456.8068,848.8983,0.57278,89.9986,91.0736,0.57278,2.1421599000000002,1.5427,0.0
567.3852,450.4741,476.8111,87.0259,136.03,5.6845,2.1126698999999998,1.3833,1.5594,0.2348,-454.1932,874.9796,0.55053,450.4741,476.8111,87.0259,136.03,5.6845,2112.6699,1.3833,1.5594,0.2348,-454.1932,874.9796,0.55053,450.4741,476.8111,87.0259,136.03,5.6845,2112.6699,1.3833,1.5594,0.2348,-454.1932,874.9796,0.55053,87.96314,87.0259,0.55053,2.1126698999999998,1.5594,0.0
567.5376,464.4576,463.6429,86.6327,134.93,5.6964,2.0946902,1.3767,1.5151,0.2112,-453.1932,858.6503,0.50649,464.4576,463.6429,86.6327,134.93,5.6964,2094.6902,1.3767,1.5151,0.2112,-453.1932,858.6503,0.50649,464.4576,463.6429,86.6327,134.93,5.6964,2094.6902,1.3767,1.5151,0.2112,-453.1932,858.6503,0.50649,86.68163999999999,86.6327,0.50649,2.0946902,1.5151,0.0
567.69,446.5589,475.7859,84.6657,133.87,5.6241,2.0933799,1.3414,1.4587,0.2096,-452.7938,871.351,0.44919,446.5589,475.7859,84.6657,133.87,5.6241,2093.3799,1.3414,1.4587,0.2096,-452.7938,871.351,0.44919,446.5589,475.7859,84.6657,133.87,5.6241,2093.3799,1.3414,1.4587,0.2096,-452.7938,871.351,0.44919,85.57704,84.6657,0.44919,2.0933799,1.4587,0.0
567.8424,463.3389,500.8727,84.0103,136.49,5.4966,2.1153801,1.326,1.4274,0.2227,-452.9091,887.2267,0.41247,463.3389,500.8727,84.0103,136.49,5.4966,2115.3801,1.326,1.4274,0.2227,-452.9091,887.2267,0.41247,463.3389,500.8727,84.0103,136.49,5.4966,2115.3801,1.326,1.4274,0.2227,-452.9091,887.2267,0.41247,85.9638,84.0103,0.41247,2.1153801,1.4274,0.0
567.9948,466.4154,484.1482,85.5506,143.95,5.4156,2.14554,1.3795,1.4837,0.3004,-453.0398,818.5074,0.44118,466.4154,484.1482,85.5506,143.95,5.4156,2145.54,1.3795,1.4837,0.3004,-453.0398,818.5074,0.44118,466.4154,484.1482,85.5506,143.95,5.4156,2145.54,1.3795,1.4837,0.3004,-453.0398,818.5074,0.44118,86.39636,85.5506,0.44118,2.14554,1.4837,0.0
568.1472,442.9232,453.9029,88.9597,152.31,5.469,2.1736601999999996,1.4713,1.5751,0.3302,-454.0909,852.3001,0.44556,442.9232,453.9029,88.9597,152.31,5.469,2173.6602,1.4713,1.5751,0.3302,-454.0909,852.3001,0.44556,442.9232,453.9029,88.9597,152.31,5.469,2173.6602,1.4713,1.5751,0.3302,-454.0909,852.3001,0.44556,86.69788,88.9597,0.44556,2.1736601999999996,1.5751,0.0
568.2996,444.3217,442.9134,88.7955,158.73,5.7032,2.1920601,1.4088,1.4921,0.3653,-453.8409,911.9475,0.42722,444.3217,442.9134,88.7955,158.73,5.7032,2192.0601,1.4088,1.4921,0.3653,-453.8409,911.9475,0.42722,444.3217,442.9134,88.7955,158.73,5.7032,2192.0601,1.4088,1.4921,0.3653,-453.8409,911.9475,0.42722,85.61612,88.7955,0.42722,2.1920601,1.4921,0.0
568.452,458.5848,444.8998,86.1733,155.42,6.1023,2.1780701,1.4412,1.5363,0.3351,-453.1875,884.5051,0.44629,458.5848,444.8998,86.1733,155.42,6.1023,2178.0701,1.4412,1.5363,0.3351,-453.1875,884.5051,0.44629,458.5848,444.8998,86.1733,155.42,6.1023,2178.0701,1.4412,1.5363,0.3351,-453.1875,884.5051,0.44629,83.99686,86.1733,0.44629,2.1780701,1.5363,0.0
568.6044,448.5165,448.8087,78.6015,141.37,6.5512,2.1158701,1.4471,1.5448,0.2787,-452.9659,851.8465,0.43688,448.5165,448.8087,78.6015,141.37,6.5512,2115.8701,1.4471,1.5448,0.2787,-452.9659,851.8465,0.43688,448.5165,448.8087,78.6015,141.37,6.5512,2115.8701,1.4471,1.5448,0.2787,-452.9659,851.8465,0.43688,81.89252,78.6015,0.43688,2.1158701,1.5448,0.0
568.7568,451.0337,468.4168,77.4543,117.82,6.8792,2.0167401,1.4323,1.5012,0.188,-453.0171,889.9482,0.43285,451.0337,468.4168,77.4543,117.82,6.8792,2016.7401,1.4323,1.5012,0.188,-453.0171,889.9482,0.43285,451.0337,468.4168,77.4543,117.82,6.8792,2016.7401,1.4323,1.5012,0.188,-453.0171,889.9482,0.43285,80.55526,77.4543,0.43285,2.0167401,1.5012,0.0
568.9092,454.1101,494.6251,78.438,105.47,6.9948,1.9636300000000002,1.5196,1.5812,0.1408,-453.7062,831.6616,0.45681,454.1101,494.6251,78.438,105.47,6.9948,1963.63,1.5196,1.5812,0.1408,-453.7062,831.6616,0.45681,454.1101,494.6251,78.438,105.47,6.9948,1963.63,1.5196,1.5812,0.1408,-453.7062,831.6616,0.45681,79.57527999999999,78.438,0.45681,1.9636300000000002,1.5812,0.0
569.0616,479.2799,462.9701,82.1092,110.19,6.9804,1.9735499,1.6289,1.6827,0.1385,-453.3466,849.5786,0.49815,479.2799,462.9701,82.1092,110.19,6.9804,1973.5499,1.6289,1.6827,0.1385,-453.3466,849.5786,0.49815,479.2799,462.9701,82.1092,110.19,6.9804,1973.5499,1.6289,1.6827,0.1385,-453.3466,849.5786,0.49815,80.76518000000002,82.1092,0.49815,1.9735499,1.6827,0.0
569.214,481.2375,422.0877,81.2734,129.9,6.9696,2.02648,1.6281,1.6712,0.1532,-453.8182,882.0103,0.54601,481.2375,422.0877,81.2734,129.9,6.9696,2026.48,1.6281,1.6712,0.1532,-453.8182,882.0103,0.54601,481.2375,422.0877,81.2734,129.9,6.9696,2026.48,1.6281,1.6712,0.1532,-453.8182,882.0103,0.54601,81.84688,81.2734,0.54601,2.02648,1.6712,0.0
569.3664,464.1779,425.0995,84.551,147.79,7.0219,2.06828,1.4207,1.4131,0.1727,-452.7102,844.3622,0.49742,464.1779,425.0995,84.551,147.79,7.0219,2068.28,1.4207,1.4131,0.1727,-452.7102,844.3622,0.49742,464.1779,425.0995,84.551,147.79,7.0219,2068.28,1.4207,1.4131,0.1727,-452.7102,844.3622,0.49742,83.29231999999999,84.551,0.49742,2.06828,1.4131,0.0
569.5188,442.0842,459.4778,82.8628,154.2,7.1007,2.0844299,1.2535,1.2334,0.1779,-452.7727,837.785,0.53352,442.0842,459.4778,82.8628,154.2,7.1007,2084.4299,1.2535,1.2334,0.1779,-452.7727,837.785,0.53352,442.0842,459.4778,82.8628,154.2,7.1007,2084.4299,1.2535,1.2334,0.1779,-452.7727,837.785,0.53352,83.47916000000001,82.8628,0.53352,2.0844299,1.2334,0.0
569.6712,445.4403,488.0249,85.6652,145.86,7.1928,2.0645498,1.1321,1.1188,0.1707,-453.3438,863.6399,0.62863,445.4403,488.0249,85.6652,145.86,7.1928,2064.5498,1.1321,1.1188,0.1707,-453.3438,863.6399,0.62863,445.4403,488.0249,85.6652,145.86,7.1928,2064.5498,1.1321,1.1188,0.1707,-453.3438,863.6399,0.62863,84.07242,85.6652,0.62863,2.0645498,1.1188,0.0
