STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_SM
ABAB,ABB-064,1592.58,9.488,-4.777,104.182516,1.99,0.179,2.556,Lower_BTL,103.88392719999999
ABAB,ABB-064,1592.7324,9.473,-2.921,106.896396,1.945,0.1982,2.574,Lower_BTL,106.5761904
ABAB,ABB-064,1592.8848,9.415,-1.669,109.25,1.894,0.2176,2.577,Lower_BTL,108.95194240000001
ABAB,ABB-064,1593.0372,9.312,-0.418,111.4244,1.834,0.2248,2.564,Lower_BTL,110.8851192
ABAB,ABB-064,1593.1896,9.283,0.077,113.0064,1.77,0.2231,2.586,Lower_BTL,112.32536
ABAB,ABB-064,1593.342,9.255,0.192,113.8484,1.706,0.2245,2.605,Lower_BTL,113.21864000000001
ABAB,ABB-064,1593.4944,9.261,-0.193,114.0976,1.692,0.2262,2.605,Lower_BTL,113.48784
ABAB,ABB-064,1593.6468,9.267,-0.876,113.7164,1.679,0.2259,2.612,Lower_BTL,113.19688079999999
ABAB,ABB-064,1593.7992,9.273,-0.942,112.7704,1.676,0.2256,2.629,Lower_BTL,112.4886424
ABAB,ABB-064,1593.9516,9.279,-1.0,111.551604,1.674,0.2204,2.63,Lower_BTL,111.5202448
ABAB,ABB-064,1594.104,9.383,-1.071,110.307208,1.716,0.2194,2.598,Lower_BTL,110.5469672
ABAB,ABB-064,1594.2564,9.478,-1.143,109.255612,1.766,0.2228,2.585,Lower_BTL,109.8165688
ABAB,ABB-064,1594.4088,9.502,-1.008,108.850012,1.808,0.2232,2.584,Lower_BTL,109.4621672
ABAB,ABB-064,1594.5612,9.526,-0.696,109.118408,1.829,0.2187,2.595,Lower_BTL,109.39281839999998
ABAB,ABB-064,1594.7136,9.541,-0.58,109.779596,1.85,0.2228,2.575,Lower_BTL,109.3002264
ABAB,ABB-064,1594.866,9.529,-0.511,109.960464,1.874,0.2259,2.579,Upper_BTS,108.6571456
ABAB,ABB-064,1595.0184,9.517,-1.194,108.792652,1.903,0.2332,2.569,Upper_BTS,106.9626264
ABAB,ABB-064,1595.1708,9.506,-1.587,105.634608,1.951,0.2603,2.527,Upper_BTS,103.9316472
ABAB,ABB-064,1595.3232,9.494,-1.5,100.645812,2.108,0.2636,2.542,Upper_BTS,99.71264
ABAB,ABB-064,1595.4756,9.53,-1.414,94.6247,2.208,0.2372,2.566,Upper_BTS,94.8359648
ABAB,ABB-064,1595.628,9.566,-1.914,88.865428,2.289,0.2257,2.556,Upper_BTS,90.09796320000001
ABAB,ABB-064,1595.7804,9.602,-2.974,84.409276,2.396,0.2184,2.534,Upper_BTS,86.2986488
ABAB,ABB-064,1595.9328,9.618,-4.475,81.94460000000001,2.544,0.2188,2.517,Upper_BTS,84.0240528
ABAB,ABB-064,1596.0852,9.634,-7.496,81.64923999999999,2.695,0.2536,2.52,Upper_BTS,83.5019032
ABAB,ABB-064,1596.2376,9.633,-10.948,83.25172,2.916,0.2661,2.529,Upper_BTS,84.642896
ABAB,ABB-064,1596.39,9.632,-14.785,86.25468,3.117,0.2665,2.529,Upper_BTS,87.11484800000001
ABAB,ABB-064,1596.5424,9.637,-18.293,90.11424,3.169,0.2632,2.526,Upper_BTS,90.44454479999999
ABAB,ABB-064,1596.6948,9.642,-21.351,94.30436,2.985,0.2758,2.518,Upper_BTS,94.1331544
ABAB,ABB-064,1596.8472,9.648,-23.455,98.297724,2.796,0.3165,2.498,Upper_BTS,97.7751408
ABAB,ABB-064,1596.9996,9.653,-25.559,101.694768,2.615,0.3314,2.47,Upper_BTS,101.130256
ABAB,ABB-064,1597.152,9.658,-26.624,104.46461200000002,2.461,0.3359,2.442,Upper_BTS,104.14034800000002
ABAB,ABB-064,1597.3044,9.663,-26.866,106.889816,2.306,0.3277,2.443,Upper_BTS,106.92840640000001
ABAB,ABB-064,1597.4568,9.668,-26.159,109.35482,2.212,0.323,2.459,Upper_BTS,109.7367352
ABAB,ABB-064,1597.6092,9.673,-25.125,112.23801600000002,2.159,0.3228,2.501,Upper_BTS,112.77805360000002
ABAB,ABB-064,1597.7616,9.68,-24.17,115.736412,2.106,0.3207,2.527,Upper_BTS,116.0790496
ABAB,ABB-064,1597.914,9.688,-23.143,119.67120400000002,2.063,0.3155,2.512,Upper_BTS,119.48560320000001
ABAB,ABB-064,1598.0664,9.695,-21.204,123.394796,2.028,0.3152,2.505,Upper_BTS,122.71015680000001
ABAB,ABB-064,1598.2188,9.702,-19.196,126.387588,1.992,0.3298,2.557,Upper_BTS,125.37719040000002
ABAB,ABB-064,1598.3712,9.709,-14.156,128.36078400000002,2.001,0.3402,2.543,Upper_BTS,127.1421464
ABAB,ABB-064,1598.5236,9.72,-11.305,129.07158,2.012,0.3477,2.543,Upper_BTS,127.92334559999999
ABAB,ABB-064,1598.676,9.731,-8.071,128.495984,2.017,0.3204,2.531,Upper_BTS,127.85766800000002
ABAB,ABB-064,1598.8284,9.579,-4.937,127.300792,2.022,0.29,2.512,Upper_BTS,127.2015928
ABAB,ABB-064,1598.9808,9.595,-3.534,126.0592,2.012,0.2904,2.538,Upper_BTS,126.31271999999998
ABAB,ABB-064,1599.1332,9.706,-2.131,125.080408,1.907,0.2789,2.579,Upper_BTS,125.59560719999999
ABAB,ABB-064,1599.2856,9.867,-1.097,124.627216,1.801,0.2694,2.585,Upper_BTS,125.286172
ABAB,ABB-064,1599.438,10.037,-0.81,124.91042,1.696,0.2701,2.544,Upper_BTS,125.4198544
ABAB,ABB-064,1599.5904,10.094,-0.523,125.753616,1.611,0.3147,2.496,Upper_BTS,125.8975336
ABAB,ABB-064,1599.7428,10.152,-0.236,126.727612,1.547,0.3187,2.461,Upper_BTS,126.4624896
ABAB,ABB-064,1599.8952,10.167,-0.189,127.468804,1.482,0.3235,2.431,Upper_BTS,126.73800320000001
ABAB,ABB-064,1600.0476,10.164,-0.082,127.451996,1.42,0.3347,2.382,Upper_BTS,126.33279680000001
ABAB,ABB-064,1600.2,10.09,0.02,126.287988,1.381,0.3468,2.346,Upper_BTS,124.9505664
ABAB,ABB-064,1600.3524,9.842,0.103,123.727584,1.343,0.3747,2.327,Upper_BTS,122.40141839999998
ABAB,ABB-064,1600.5048,9.617,0.186,119.81646,1.304,0.392,2.418,Upper_BTS,118.74509679999998
ABAB,ABB-064,1600.6572,9.426,0.153,114.723064,1.344,0.3709,2.543,Upper_BTS,114.2338736
ABAB,ABB-064,1600.8096,9.452,-0.047,109.170388,1.408,0.3235,2.56,Upper_BTS,109.249668
ABAB,ABB-064,1600.962,9.624,-0.262,103.731872,1.472,0.2739,2.568,Upper_BTS,104.21070399999999
ABAB,ABB-064,1601.1144,9.83,-0.712,98.806556,1.613,0.2559,2.542,Upper_BTS,99.5302832
ABAB,ABB-064,1601.2668,10.032,-0.942,94.62164,1.775,0.239,2.531,Upper_BTS,95.44393360000001
ABAB,ABB-064,1601.4192,10.103,-0.807,91.32096,1.948,0.2179,2.528,Upper_BTS,92.0400712
ABAB,ABB-064,1601.5716,10.128,-0.46,88.73863999999999,2.135,0.1962,2.534,Upper_BTS,89.300576
ABAB,ABB-064,1601.724,9.975,-0.348,86.71256000000001,2.322,0.1917,2.534,Upper_BTS,87.145992
ABAB,ABB-064,1601.8764,9.909,-0.236,85.10908,2.51,0.1929,2.549,Upper_BTS,85.45951199999999
ABAB,ABB-064,1602.0288,9.842,-0.485,83.84872,2.694,0.1861,2.605,Upper_BTS,84.165912
ABAB,ABB-064,1602.1812,9.849,-1.015,82.88856000000001,2.837,0.1778,2.588,Upper_BTS,83.213976
ABAB,ABB-064,1602.3336,9.893,-1.545,82.27064,2.98,0.1722,2.554,Upper_BTS,82.58733600000001
ABAB,ABB-064,1602.486,9.955,-2.308,81.95288000000001,3.075,0.1811,2.517,Upper_BTS,82.293728
ABAB,ABB-064,1602.6384,9.957,-3.167,81.97587999999999,3.1,0.1946,2.511,Upper_BTS,82.36142399999999
ABAB,ABB-064,1602.7908,9.919,-4.502,82.38068,3.125,0.2064,2.513,Upper_BTS,82.796144
ABAB,ABB-064,1602.9432,9.882,-6.074,83.22704,3.149,0.214,2.519,Upper_BTS,83.61124
ABAB,ABB-064,1603.0956,10.039,-7.756,84.44424000000001,3.112,0.217,2.499,Upper_BTS,84.791528
ABAB,ABB-064,1603.248,10.156,-9.424,86.02835999999999,3.074,0.22,2.485,Upper_BTS,86.29188
ABAB,ABB-064,1603.4004,10.218,-13.956,87.87732000000001,2.976,0.2274,2.478,Upper_BTS,88.008856
ABAB,ABB-064,1603.5528,10.243,-14.582,89.88244,2.861,0.2392,2.468,Upper_BTS,89.83204
ABAB,ABB-064,1603.7052,10.268,-14.426,91.81192,2.778,0.2513,2.452,Upper_BTS,91.64207999999999
ABAB,ABB-064,1603.8576,10.293,-14.301,93.56016,2.719,0.2568,2.447,Upper_BTS,93.3468968
ABAB,ABB-064,1604.01,10.309,-14.201,95.07856,2.66,0.2588,2.481,Upper_BTS,94.9260024
ABAB,ABB-064,1604.1624,10.325,-14.184,96.401404,2.602,0.2503,2.491,Upper_BTS,96.4683408
ABAB,ABB-064,1604.3148,10.329,-14.168,97.777968,2.578,0.2445,2.509,Upper_BTS,98.1351352
ABAB,ABB-064,1604.4672,10.333,-14.152,99.523612,2.562,0.2387,2.549,Upper_BTS,100.08221759999999
ABAB,ABB-064,1604.6196,10.337,-14.136,101.89413199999998,2.545,0.2281,2.562,Upper_BTS,102.4144096
ABAB,ABB-064,1604.772,10.341,-14.026,104.813972,2.529,0.2227,2.547,Upper_BTS,105.06943120000001
ABAB,ABB-064,1604.9244,10.345,-13.103,108.062364,2.5,0.2273,2.538,Upper_BTS,107.81323440000001
ABAB,ABB-064,1605.0768,10.349,-12.094,111.053076,2.47,0.2364,2.531,Upper_BTS,110.2661656
ABAB,ABB-064,1605.2292,10.354,-10.092,113.242628,2.44,0.2412,2.526,Upper_BTS,112.0869688
ABAB,ABB-064,1605.3816,10.36,-8.091,114.158788,2.426,0.2364,2.515,Upper_BTS,113.05073439999998
ABAB,ABB-064,1605.534,10.366,-6.479,113.917988,2.417,0.2305,2.513,Upper_BTS,113.1653184
ABAB,ABB-064,1605.6864,10.372,-6.017,112.881192,2.408,0.2232,2.537,Upper_BTS,112.64839280000001
ABAB,ABB-064,1605.8388,10.378,-5.616,111.625996,2.403,0.2131,2.543,Upper_BTS,111.90151519999999
ABAB,ABB-064,1605.9912,10.384,-5.44,110.658,2.414,0.2042,2.545,Upper_BTS,111.3355176
ABAB,ABB-064,1606.1436,10.384,-5.263,110.42440000000002,2.424,0.1996,2.556,Upper_BTS,111.2735992
ABAB,ABB-064,1606.296,10.385,-4.772,111.088,2.426,0.198,2.544,Upper_BTS,111.8572
ABAB,ABB-064,1606.4484,10.385,-4.02,112.57160000000002,2.385,0.1985,2.545,Upper_BTS,113.07567999999999
ABAB,ABB-064,1606.6008,10.385,-3.269,114.544,2.321,0.2077,2.561,Upper_BTS,114.77568000000001
ABAB,ABB-064,1606.7532,10.385,-2.632,116.75039999999998,2.257,0.2116,2.568,Upper_BTS,116.70336
ABAB,ABB-064,1606.9056,10.385,-2.157,118.9244,2.186,0.2197,2.567,Upper_BTS,118.58992
ABAB,ABB-064,1607.058,10.387,-1.683,120.7264,2.094,0.2308,2.571,Upper_BTS,120.28248
ABAB,ABB-064,1607.2104,10.389,-1.275,122.0044,2.002,0.2368,2.563,Upper_BTS,121.70239999999998
ABAB,ABB-064,1607.3628,10.391,-0.953,123.0068,1.911,0.242,2.541,Upper_BTS,122.82167999999999
ABAB,ABB-064,1607.5152,10.393,-0.605,123.85,1.829,0.2471,2.549,Upper_BTS,123.69648
ABAB,ABB-064,1607.6676,10.394,-0.277,124.5208,1.75,0.2551,2.565,Upper_BTS,124.43127999999999
ABAB,ABB-064,1607.82,10.379,-0.706,125.1004,1.671,0.2605,2.571,Upper_BTS,125.04848
ABAB,ABB-064,1607.9724,10.365,-1.374,125.67839999999998,1.591,0.2641,2.568,Upper_BTS,125.53272
ABAB,ABB-064,1608.1248,10.353,-2.042,126.09279999999998,1.532,0.266,2.555,Upper_BTS,125.88863999999998
ABAB,ABB-064,1608.2772,10.342,-2.515,126.2712,1.496,0.2699,2.546,Upper_BTS,126.11255999999999
ABAB,ABB-064,1608.4296,10.331,-2.815,126.3004,1.46,0.2839,2.562,Upper_BTS,126.14496
ABAB,ABB-064,1608.582,10.32,-3.116,126.22,1.424,0.2965,2.571,Upper_BTS,125.94528
ABAB,ABB-064,1608.7344,10.315,-3.24,125.8404,1.417,0.2934,2.586,Upper_BTS,125.50032000000002
ABAB,ABB-064,1608.8868,10.311,-3.089,125.0944,1.41,0.2768,2.581,Upper_BTS,124.78088
ABAB,ABB-064,1609.0392,10.306,-3.228,124.0464,1.404,0.258,2.567,Upper_BTS,123.76752000000002
ABAB,ABB-064,1609.1916,10.295,-3.428,122.7032,1.397,0.2528,2.585,Upper_BTS,122.51208
ABAB,ABB-064,1609.344,10.284,-3.406,121.1532,1.39,0.2394,2.595,Upper_BTS,121.10768
ABAB,ABB-064,1609.4964,10.272,-3.132,119.5632,1.407,0.2347,2.598,Upper_BTS,119.63672000000001
ABAB,ABB-064,1609.6488,10.26,-2.993,118.07240000000002,1.439,0.2318,2.587,Upper_BTS,118.21079999999999
ABAB,ABB-064,1609.8012,10.248,-2.899,116.6916,1.471,0.2364,2.587,Upper_BTS,116.9466392
ABAB,ABB-064,1609.9536,10.233,-2.745,115.57359999999998,1.478,0.2409,2.59,Upper_BTS,115.93487760000001
ABAB,ABB-064,1610.106,10.218,-2.399,114.83239600000002,1.485,0.2455,2.598,Upper_BTS,115.2189544
ABAB,ABB-064,1610.2584,10.196,-2.099,114.504392,1.476,0.2501,2.618,Upper_BTS,114.7583096
ABAB,ABB-064,1610.4108,10.106,-1.992,114.492784,1.456,0.2546,2.544,Upper_BTS,114.353776
ABAB,ABB-064,1610.5632,9.967,-1.885,114.388376,1.48,0.2592,2.504,Upper_BTS,113.6746768
ABAB,ABB-064,1610.7156,9.718,-2.158,113.55093200000002,1.503,0.2637,2.497,Upper_BTS,112.42744479999999
ABAB,ABB-064,1610.868,9.573,-2.402,111.4369,1.557,0.2293,2.514,Upper_BTS,110.44976240000001
ABAB,ABB-064,1611.0204,9.574,-2.569,108.26823199999998,1.647,0.2185,2.595,Upper_BTS,107.8697888
ABAB,ABB-064,1611.1728,9.622,-2.694,104.60437199999998,1.736,0.2059,2.61,Upper_BTS,105.15134479999999
ABAB,ABB-064,1611.3252,9.671,-2.859,101.488508,1.753,0.1932,2.569,Upper_BTS,102.95222559999999
ABAB,ABB-064,1611.4776,9.714,-2.966,99.958712,1.769,0.1828,2.529,Upper_BTS,101.74481279999999
ABAB,ABB-064,1611.63,9.805,-3.026,100.441304,1.771,0.2318,2.468,Upper_BTS,101.660152
ABAB,ABB-064,1611.7824,9.951,-2.651,102.231168,1.782,0.2613,2.42,Upper_BTS,102.41243039999999
ABAB,ABB-064,1611.9348,10.126,-2.491,104.181068,1.793,0.2938,2.388,Upper_BTS,103.42270879999998
ABAB,ABB-064,1612.0872,10.306,-3.117,105.2499,1.797,0.3573,2.453,Upper_BTS,104.1227104
ABAB,ABB-064,1612.2396,10.429,-3.326,105.010104,1.801,0.2748,2.541,Upper_BTS,104.3238928
ABAB,ABB-064,1612.392,10.265,-3.534,103.941312,1.784,0.2351,2.568,Upper_BTS,104.2784728
ABAB,ABB-064,1612.5444,10.176,-3.308,103.23708,1.755,0.2147,2.57,Upper_BTS,104.53933280000001
ABAB,ABB-064,1612.6968,10.198,-2.807,103.953968,1.726,0.2156,2.576,Upper_BTS,105.6303576
ABAB,ABB-064,1612.8492,10.22,-2.313,106.5542,1.722,0.2292,2.581,Upper_BTS,107.76038639999999
ABAB,ABB-064,1613.0016,10.234,-1.871,110.465228,1.775,0.242,2.575,Upper_BTS,110.63394880000001
ABAB,ABB-064,1613.154,10.249,-1.429,114.591456,1.828,0.2508,2.558,Upper_BTS,113.6104296
ABAB,ABB-064,1613.3064,10.247,-1.039,117.60489200000002,1.873,0.2564,2.554,Upper_BTS,115.95046640000001
ABAB,ABB-064,1613.4588,10.244,-0.717,118.836372,1.902,0.262,2.539,Upper_BTS,117.18606
ABAB,ABB-064,1613.6112,10.239,-0.522,118.254384,1.934,0.259,2.525,Upper_BTS,117.2232104
ABAB,ABB-064,1613.7636,10.234,-0.736,116.64319600000002,1.992,0.2303,2.523,Upper_BTS,116.37655520000001
ABAB,ABB-064,1613.916,10.229,-0.982,114.777208,2.03,0.2131,2.542,Upper_BTS,115.166324
ABAB,ABB-064,1614.0684,10.225,-1.597,113.371616,2.069,0.2057,2.553,Upper_BTS,114.06544960000001
ABAB,ABB-064,1614.2208,10.221,-2.78,112.785216,2.107,0.2028,2.554,Upper_BTS,113.2968128
ABAB,ABB-064,1614.3732,10.222,-3.953,112.750012,2.176,0.2,2.544,Upper_BTS,112.9199336
ABAB,ABB-064,1614.5256,10.223,-4.987,112.800012,2.254,0.1975,2.518,Upper_BTS,112.8612128
ABAB,ABB-064,1614.678,10.224,-5.321,112.892812,2.333,0.1952,2.517,Upper_BTS,112.95481279999998
ABAB,ABB-064,1614.8304,10.224,-5.654,113.078012,2.355,0.1953,2.538,Upper_BTS,113.12481440000002
ABAB,ABB-064,1614.9828,10.226,-5.865,113.253216,2.374,0.199,2.549,Upper_BTS,113.39953519999999
ABAB,ABB-064,1615.1352,10.229,-5.782,113.60002,2.392,0.2026,2.536,Upper_BTS,113.72673520000001
ABAB,ABB-064,1615.2876,10.231,-5.699,114.173616,2.406,0.2039,2.529,Upper_BTS,113.95689440000001
ABAB,ABB-064,1615.44,10.306,-5.584,114.52881200000002,2.416,0.2014,2.532,Upper_BTS,113.93705200000002
ABAB,ABB-064,1615.5924,10.31,-5.433,114.228808,2.426,0.1988,2.542,Upper_BTS,113.4879288
ABAB,ABB-064,1615.7448,10.328,-5.283,113.154004,2.449,0.1975,2.56,Upper_BTS,112.49864720000001
ABAB,ABB-064,1615.8972,10.336,-5.301,111.354404,2.495,0.1942,2.576,Upper_BTS,111.03840720000001
ABAB,ABB-064,1616.0496,10.333,-5.654,109.22720800000002,2.541,0.1891,2.581,Upper_BTS,109.3344888
ABAB,ABB-064,1616.202,10.335,-6.008,107.227612,2.587,0.1737,2.588,Upper_BTS,107.696252
ABAB,ABB-064,1616.3544,10.327,-5.831,105.709216,2.634,0.1575,2.595,Upper_BTS,106.4580144
ABAB,ABB-064,1616.5068,10.323,-5.39,104.96282,2.682,0.1472,2.607,Upper_BTS,105.7936952
ABAB,ABB-064,1616.6592,10.335,-4.948,105.163216,2.713,0.1484,2.611,Upper_BTS,105.7592936
ABAB,ABB-064,1616.8116,10.335,-4.518,105.905612,2.696,0.1516,2.618,Upper_BTS,106.2972896
ABAB,ABB-064,1616.964,10.327,-4.353,107.055604,2.746,0.158,2.614,Upper_BTS,107.22936320000001
ABAB,ABB-064,1617.1164,10.318,-4.316,108.399196,2.655,0.1639,2.59,Upper_BTS,108.2703168
ABAB,ABB-064,1617.2688,10.307,-4.278,109.623188,2.557,0.1776,2.583,Upper_BTS,109.2015104
ABAB,ABB-064,1617.4212,10.28,-4.241,110.367984,2.456,0.2006,2.569,Upper_BTS,109.7975064
ABAB,ABB-064,1617.5736,10.253,-4.732,110.56158,2.355,0.2082,2.55,Upper_BTS,109.91230479999999
ABAB,ABB-064,1617.726,10.236,-4.435,110.035584,2.291,0.2028,2.558,Upper_BTS,109.4988656
ABAB,ABB-064,1617.8784,10.213,-3.534,108.973188,2.26,0.1946,2.563,Upper_BTS,108.59851599999999
ABAB,ABB-064,1618.0308,10.19,-1.842,107.55599200000002,2.23,0.1879,2.57,Upper_BTS,107.25312
ABAB,ABB-064,1618.1832,10.173,-1.09,105.866236,2.222,0.1815,2.582,Upper_BTS,105.5102032
ABAB,ABB-064,1618.3356,10.16,-0.354,103.8346,2.25,0.1801,2.606,Upper_BTS,103.3125816
ABAB,ABB-064,1618.488,10.135,0.313,101.321,2.277,0.1977,2.616,Upper_BTS,100.5294312
ABAB,ABB-064,1618.6404,10.111,0.471,97.98508,2.305,0.2162,2.62,Upper_BTS,96.99808
ABAB,ABB-064,1618.7928,10.076,0.318,93.64024,2.481,0.1884,2.602,Upper_BTS,92.62848
ABAB,ABB-064,1618.9452,10.043,0.017,88.20948000000001,2.677,0.1605,2.635,Upper_BTS,87.41856800000002
ABAB,ABB-064,1619.0976,10.003,-1.029,81.98660000000001,3.03,0.1327,2.67,BTS,81.532256
ABAB,ABB-064,1619.25,9.933,-2.034,75.27144000000001,3.457,0.1157,2.691,BTS,75.26952800000001
ABAB,ABB-064,1619.4024,9.797,-2.727,68.55352,3.985,0.1088,2.702,BTS,69.07470400000001
ABAB,ABB-064,1619.5548,9.625,-3.431,62.3266,4.77,0.1052,2.712,BTS,63.417920800000005
ABAB,ABB-064,1619.7072,9.364,-4.459,57.23536,5.7,0.1084,2.729,BTS,58.8211064
ABAB,ABB-064,1619.8596,9.078,-5.532,53.702684,6.767,0.1086,2.751,BTS,55.79190079999999
ABAB,ABB-064,1620.012,8.948,-7.001,52.287368,7.954,0.0987,2.766,BTS,54.751479200000006
ABAB,ABB-064,1620.1644,8.939,-8.839,53.407492000000005,8.88,0.0868,2.783,BTS,55.860064799999996
ABAB,ABB-064,1620.3168,8.87,-11.174,57.124492,9.561,0.0841,2.76,BTS,59.0036152
ABAB,ABB-064,1620.4692,8.882,-12.809,62.778288,9.196,0.0912,2.729,BTS,63.6929384
ABAB,ABB-064,1620.6216,8.925,-13.281,69.420436,8.248,0.1007,2.715,BTS,69.04026640000001
ABAB,ABB-064,1620.774,8.953,-11.539,75.73398399999999,7.289,0.1132,2.693,BTS,73.9206416
ABAB,ABB-064,1620.9264,8.949,-8.998,80.14413200000001,6.281,0.1225,2.678,BTS,77.3232984
ABAB,ABB-064,1621.0788,8.932,-6.555,81.526368,5.279,0.1316,2.659,BTS,78.53454400000001
ABAB,ABB-064,1621.2312,8.876,-5.576,79.791572,4.693,0.1475,2.647,BTS,77.3238104
ABAB,ABB-064,1621.3836,8.827,-5.331,75.476664,4.305,0.1341,2.629,BTS,74.0818576
ABAB,ABB-064,1621.536,8.807,-8.249,69.680316,4.063,0.1146,2.632,BTS,69.6524992
ABAB,ABB-064,1621.6884,8.827,-11.934,63.934368000000006,3.813,0.0979,2.661,BTS,65.0395648
ABAB,ABB-064,1621.8408,8.767,-18.096,59.37957600000001,3.556,0.0959,2.678,BTS,61.216708000000004
ABAB,ABB-064,1621.9932,8.696,-24.191,56.7269,3.332,0.1325,2.692,BTS,58.969746400000005
ABAB,ABB-064,1622.1456,8.652,-27.492,56.36238,3.116,0.1567,2.658,BTS,58.862710400000005
ABAB,ABB-064,1622.298,8.729,-32.042,58.445508,2.976,0.1657,2.616,BTS,61.179615999999996
ABAB,ABB-064,1622.4504,8.819,-36.861,63.399188,2.882,0.1677,2.585,BTS,65.9505824
ABAB,ABB-064,1622.6028,8.915,-41.3759,70.96410399999999,2.818,0.1673,2.601,BTS,72.8727944
ABAB,ABB-064,1622.7552,9.138,-41.1119,80.58173199999999,2.775,0.2168,2.607,BTS,81.3170472
ABAB,ABB-064,1622.9076,9.27,-34.4809,90.97344,2.788,0.2356,2.57,BTS,90.0815216
ABAB,ABB-064,1623.06,9.322,-22.886,100.666772,2.889,0.2411,2.5,BTS,97.89138879999999
ABAB,ABB-064,1623.2124,9.321,-15.016,107.22156,3.055,0.2476,2.468,BTS,103.6526296
ABAB,ABB-064,1623.3648,9.318,-8.904,110.01344,3.484,0.2403,2.444,BTS,106.8791
ABAB,ABB-064,1623.5172,9.314,-3.747,109.387936,3.655,0.2018,2.453,BTS,107.75360479999999
ABAB,ABB-064,1623.6696,9.321,-1.871,107.105792,3.75,0.1714,2.465,BTS,107.3717064
ABAB,ABB-064,1623.822,9.328,-1.649,105.039296,3.743,0.1562,2.526,BTS,107.112816
ABAB,ABB-064,1623.9744,9.336,-2.378,105.312068,3.666,0.1601,2.587,BTS,108.18664879999999
ABAB,ABB-064,1624.1268,9.356,-3.308,108.718988,3.488,0.1732,2.605,BTS,111.17829120000002
ABAB,ABB-064,1624.2792,9.376,-4.238,114.7571,3.287,0.2109,2.626,BTS,115.93109359999998
ABAB,ABB-064,1624.4316,9.4,-4.282,122.064004,3.032,0.2201,2.633,BTS,121.574676
ABAB,ABB-064,1624.584,9.426,-3.406,128.80330800000002,2.767,0.2272,2.637,BTS,126.9347144
ABAB,ABB-064,1624.7364,9.44,-1.888,133.52998,2.555,0.2342,2.647,BTS,131.0011304
ABAB,ABB-064,1624.8888,9.449,0.043,135.51918,2.448,0.2403,2.645,BTS,133.154168
ABAB,ABB-064,1625.0412,9.485,1.41,135.08918,2.341,0.2309,2.632,BTS,133.4064672
ABAB,ABB-064,1625.1936,9.53,1.973,132.82919199999998,2.233,0.2061,2.621,BTS,132.3149536
ABAB,ABB-064,1625.346,9.574,2.537,130.06480399999998,2.126,0.193,2.633,BTS,130.74575919999998
ABAB,ABB-064,1625.4984,9.609,2.638,128.072412,2.058,0.1973,2.656,BTS,129.467524
ABAB,ABB-064,1625.6508,9.643,2.69,127.67320799999996,2.073,0.2154,2.668,BTS,129.0438448
ABAB,ABB-064,1625.8032,9.677,2.742,128.698004,2.091,0.2258,2.648,BTS,129.6020016
ABAB,ABB-064,1625.9556,9.712,2.794,130.710796,2.133,0.2362,2.634,BTS,130.8140752
ABAB,ABB-064,1626.108,9.718,2.855,132.85558799999998,2.176,0.24,2.609,BTS,132.0310312
ABAB,ABB-064,1626.2604,9.724,2.934,134.13278,2.213,0.2329,2.615,BTS,132.69422959999997
ABAB,ABB-064,1626.4128,9.722,3.013,133.757988,2.223,0.2279,2.607,BTS,132.4499112
ABAB,ABB-064,1626.5652,9.731,3.028,132.013996,2.233,0.2138,2.61,BTS,131.28815600000001
ABAB,ABB-064,1626.7176,9.741,2.934,129.48920400000003,2.243,0.2136,2.627,BTS,129.57040320000002
ABAB,ABB-064,1626.87,9.754,2.84,127.046812,2.239,0.2216,2.631,BTS,127.8911272
ABAB,ABB-064,1627.0224,9.772,2.482,125.544016,2.223,0.233,2.626,BTS,126.706808
ABAB,ABB-064,1627.1748,9.785,2.081,125.361608,2.207,0.2437,2.61,BTS,126.23008560000001
ABAB,ABB-064,1627.3272,9.798,2.016,126.0924,2.191,0.2431,2.598,BTS,126.33872000000001
ABAB,ABB-064,1627.4796,9.801,1.95,127.105592,2.184,0.2427,2.601,BTS,126.58839440000001
ABAB,ABB-064,1627.632,9.804,1.885,127.589984,2.194,0.2422,2.605,BTS,126.534952
ABAB,ABB-064,1627.7844,9.775,2.081,126.792388,2.205,0.2398,2.609,BTS,125.978792
ABAB,ABB-064,1627.9368,9.685,2.367,125.094396,2.232,0.2338,2.615,BTS,124.9609536
ABAB,ABB-064,1628.0892,9.435,2.653,123.3116,2.29,0.2292,2.637,BTS,123.7875968
ABAB,ABB-064,1628.2416,9.346,2.827,122.0164,2.348,0.2247,2.665,BTS,123.00911679999999
ABAB,ABB-064,1628.394,9.261,2.399,121.7232,2.407,0.2538,2.66,BTS,122.9581528
ABAB,ABB-064,1628.5464,9.196,1.451,122.899988,2.49,0.2846,2.603,BTS,123.62750639999999
ABAB,ABB-064,1628.6988,9.214,0.503,124.839576,2.573,0.2983,2.533,BTS,124.7951
ABAB,ABB-064,1628.8512,9.395,-0.412,126.65836800000002,2.65,0.2968,2.563,BTS,126.08797360000001
ABAB,ABB-064,1629.0036,9.455,-1.288,127.85436800000002,2.717,0.2854,2.537,BTS,126.9978104
ABAB,ABB-064,1629.156,9.463,-1.513,128.187568,2.727,0.2697,2.481,BTS,127.21781040000003
